,question,answer,ground_truth
48,¿Qué efecto tiene un contrato temporal celebrado en fraude de ley?,"The context provided discusses the effects of a temporal contract celebrated in violation of labor laws. If the person continues working for the company after the contract ends, they will not be able to enroll in another training period. Such contracts are considered as indefinite, ordinary training contracts. The regulations regarding the number of contracts per job center size, the trainer or tutor, or stability of the workforce will be established through consultation with relevant administrative bodies.",Se presumirán por tiempo indefinido los contratos temporales celebrados en fraude de ley.
49,¿Cuándo se deben notificar los contratos determinados a la representación legal de los trabajadores?,Los trabajadores deben notificarse individualmente por el empresario al menos cinco días después de que se haya comunicado la decisión de despido a los representantes legales de los trabajadores. Esto debe hacerse conforme a lo establecido en el artículo 53.1 y después de que hayan transcurrido al menos treinta días entre la comunicación de la apertura del periodo de consultas a la autoridad laboral y el despido.,Los empresarios habrán de notificar a la representación legal de los trabajadores en las empresas los contratos realizados de acuerdo con las modalidades de contratación por tiempo determinado previstas en este artículo cuando no exista obligación legal de entregar copia básica de los mismos.
50,¿Qué derechos tiene un trabajador con un contrato temporal?,"Los trabajadores temporales tienen derechos básicos como el pago mínimo por hora y las vacaciones, así como protecciones laborales. También pueden tener acceso a programas de seguro social y otros beneficios dependiendo de la ley laboral del país en el que trabajen y del contrato específico.","Los trabajadores con contratos temporales y de duración determinada tendrán los mismos derechos que los trabajadores con contratos de duración indefinida, sin perjuicio de las particularidades específicas de cada una de las modalidades contractuales en materia de extinción del contrato y de aquellas expresamente previstas en la ley en relación con los contratos formativos. 
El empresario deberá informar a los trabajadores de la empresa con contratos de duración determinada o temporales, incluidos los contratos formativos, sobre la existencia de puestos de trabajo vacantes, a fin de garantizarles las mismas oportunidades de acceder a puestos permanentes que los demás trabajadores."
51,¿Qué derechos tiene un trabajador con un contrato de duración determinada?,"Un trabajador con un contrato de duración determinada o temporal tiene derecho a solicitar, por escrito, un certificado de los contratos. El Servicio Público de Empleo emitirá ese documento y lo pondrá en conocimiento de la empresa y la Inspección de Trabajo y Seguridad Social. Si se ha sobrepasado los límites máximos establecidos, la persona trabajadora puede hacerlo por escrito.

En el caso de un contrato por tiempo indefinido fijo-discontinuo, el empresario debe recibir un preaviso de treinta días para no perder la compensación económica u otros derechos vinculados a la plena dedicación.

Si el trabajador ha recibido una especialización profesional con cargo al empresario, ambos pueden pactarse la permanencia en dicha empresa durante un tiempo determinado. El acuerdo no será de duración superior a dos años y se formalizará por escrito. Si el trabajador abandona antes del plazo, el empresario tendrá derecho a una indemnización de daños y perjuicios.

En cuanto a la clasificación profesional y la promoción en el trabajo, se establece mediante la negociación colectiva o acuerdo entre la empresa y los representantes de los trabajadores.

El permiso parental puede alterar seriamente el correcto funcionamiento de la empresa si el trabajador no lo utiliza correctamente. La empresa puede aplazar la concesión del permiso por un período razonable, justificándolo por escrito y después de haber ofrecido una alternativa de disfrute igual de flexible.

El contrato de trabajo se extinguió por mutuo acuerdo de las partes, por las causas consignadas válidamente en el contrato, por expiración del tiempo convenido, o por abuso de derecho manifiesto por parte del empresario. En caso de extinción, la persona trabajadora tendrá derecho a recibir una indemnización de cuantía equivalente a la parte proporcional de la cantidad que resultaría de abonar doce días de salario por cada año de servicio.","Los trabajadores con contratos temporales y de duración determinada tendrán los mismos derechos que los trabajadores con contratos de duración indefinida, sin perjuicio de las particularidades específicas de cada una de las modalidades contractuales en materia de extinción del contrato y de aquellas expresamente previstas en la ley en relación con los contratos formativos. 
Cuando un determinado derecho o condición de trabajo esté atribuido en las disposiciones legales o reglamentarias y en los convenios colectivos en función de una previa antigüedad del trabajador, esta deberá computarse según los mismos criterios para todos los trabajadores, cualquiera que sea su modalidad de contratación.
"
52,¿Qué características tiene un contrato fijo-discontinuo?,"Un contrato fijo-discontinuo es una prestación intermitente con periodos de ejecución determinados. Puede ser celebrado entre empresas y trabajadores temporales, así como entre empresas y personas contratadas para ser cedidas. El contrato debe ser formalizado por escrito y reflejar elementos esenciales de la actividad laboral, como duración del periodo de actividad, jornada y horario de trabajo. Las personas fijas-discontinuas pueden ejercer sus acciones en caso de incumplimientos relacionados con el llamamiento. Los periodos de inactividad solo se pueden considerar como plazos de espera de recolocación entre subcontrataciones. Los convenios colectivos sectoriales pueden determinar un plazo máximo de inactividad entre subcontrataciones y establecer una bolsa sectorial de empleo para favorecer la contratación y formación continua de las personas fijas-discontinuas.","1. El contrato por tiempo indefinido fijo-discontinuo se concertará para realizar trabajos que tengan el carácter de fijos-discontinuos y no se repitan en fechas ciertas, dentro del volumen normal de actividad de la empresa.

A los supuestos de trabajos discontinuos que se repitan en fechas ciertas les será de aplicación la regulación del contrato a tiempo parcial celebrado por tiempo indefinido.

2. Los trabajadores fijos-discontinuos serán llamados en el orden y la forma que se determine en los respectivos convenios colectivos, pudiendo el trabajador, en caso de incumplimiento, reclamar en procedimiento de despido ante la jurisdicción social, iniciándose el plazo para ello desde el momento en que tuviese conocimiento de la falta de convocatoria.

3. Este contrato se deberá formalizar necesariamente por escrito en el modelo que se establezca y en él deberá figurar una indicación sobre la duración estimada de la actividad, así como sobre la forma y orden de llamamiento que establezca el convenio colectivo aplicable, haciendo constar igualmente, de manera orientativa, la jornada laboral estimada y su distribución horaria.

4. Los convenios colectivos de ámbito sectorial podrán acordar, cuando las peculiaridades de la actividad del sector así lo justifiquen, la celebración a tiempo parcial de los contratos fijos-discontinuos, así como los requisitos y especialidades para la conversión de contratos temporales en contratos fijos-discontinuos.
"
53,¿Es posible la discriminación en las relaciones laborales?,"Es posible la discriminación en las relaciones laborales, pero se pueden establecer medidas de acción positiva para eliminar o compensar situaciones de discriminación. Según el texto proporcionado, es excepcional y con el objetivo de alcanzar la igualdad real y efectiva entre mujeres y hombres, se puede rebajar el límite del apartado anterior hasta la edad ordinaria de jubilación fijada por la normativa de Seguridad Social cuando la tasa de ocupación de las mujeres trabajadoras por cuenta afiliadas a la Seguridad Social en alguna de las actividades económicas correspondientes al ámbito funcional del convenio sea inferior al 20 por ciento de las personas ocupadas en las mismas. Las actividades económicas que se tomarán como referencia para determinar el cumplimiento de esta condición estará definida por los códigos de la Clasificación Nacional de Actividades Económicas (CNAE) en vigor en cada momento.","Se entenderán nulos y sin efecto los preceptos reglamentarios, las cláusulas de los convenios colectivos, los pactos individuales y las decisiones unilaterales del empresario que den lugar en el empleo, así como en materia de retribuciones, jornada y demás condiciones de trabajo, a situaciones de discriminación directa o indirecta 

Serán igualmente nulas las órdenes de discriminar y las decisiones del empresario que supongan un trato desfavorable de los trabajadores como reacción ante una reclamación efectuada en la empresa o ante una acción administrativa o judicial destinada a exigir el cumplimiento del principio de igualdad de trato y no discriminación.                                                                     
El empresario está obligado a pagar por la prestación de un trabajo de igual valor la misma retribución, satisfecha directa o indirectamente, y cualquiera que sea la naturaleza de la misma, salarial o extrasalarial, sin que pueda producirse discriminación alguna por razón de sexo en ninguno de los elementos o condiciones de aquella.
"
54,¿Es posible la discriminación en las relaciones laborales?,"Sí, es posible que haya discriminación en las relaciones laborales, especialmente entre mujeres y hombres. Sin embargo, se pueden establecer medidas de acción positiva para eliminar o compensar situaciones de discriminación. La ley consolidada del Estado establece que, excepcionalmente, el límite del apartado anterior puede rebajarse hasta la edad ordinaria de jubilación cuando la tasa de ocupación de las mujeres trabajadoras por cuenta afiliadas a la Seguridad Social en alguna de las actividades económicas correspondientes al ámbito funcional del convenio sea inferior al 20 por ciento de las personas ocupadas en las mismas.","Se entenderán nulos y sin efecto los preceptos reglamentarios, las cláusulas de los convenios colectivos, los pactos individuales y las decisiones unilaterales del empresario que den lugar en el empleo, así como en materia de retribuciones, jornada y demás condiciones de trabajo, a situaciones de discriminación directa o indirecta 

Serán igualmente nulas las órdenes de discriminar y las decisiones del empresario que supongan un trato desfavorable de los trabajadores como reacción ante una reclamación efectuada en la empresa o ante una acción administrativa o judicial destinada a exigir el cumplimiento del principio de igualdad de trato y no discriminación.                                                                     
El empresario está obligado a pagar por la prestación de un trabajo de igual valor la misma retribución, satisfecha directa o indirectamente, y cualquiera que sea la naturaleza de la misma, salarial o extrasalarial, sin que pueda producirse discriminación alguna por razón de sexo en ninguno de los elementos o condiciones de aquella.
"
55,¿Es posible realizar registros sobre el trabajador?,"Yes, it is possible to record meetings with workers. The context provided mentions that the committee can reunite with the employer, obtain a justified response to their report, and compare their points of view or opinions on certain matters, including those mentioned in section 5. This process allows for the possibility of reaching an agreement on the issues indicated in section 5, and it does not preclude the powers recognized to the employer regarding each of these matters. The committee's report must be submitted within 15 days after receiving the relevant information. The committee also has the power to exercise a labor function, which includes vigilance in ensuring compliance with current labor norms.","Solo podrán realizarse registros sobre la persona del trabajador, en sus taquillas y efectos particulares, cuando sean necesarios para la protección del patrimonio empresarial y del de los demás trabajadores de la empresa, dentro del centro de trabajo y en horas de trabajo. "
56,¿Qué derechos y obligaciones tiene un trabajador en materia de seguridad y salud en el trabajo?,"Los trabajadores tienen derecho a un nivel de protección en materia de salud y seguridad adaptado a su trabajo. El empresario debe garantizar que los trabajadores nocturnos reciban una evaluación gratuita de su estado de salud antes de afectarse a un trabajo nocturno y posteriormente a intervalos regulares. Si un trabajador nocturno presenta problemas de salud relacionados con su trabajo nocturno, tendrá derecho a ser destinado a un puesto de trabajo diurno si es profesionalmente apto. El cambio de puesto de trabajo se llevará a cabo de conformidad con la ley.","1. El trabajador, en la prestación de sus servicios, tendrá derecho a una protección eficaz en materia de seguridad y salud en el trabajo.

2. El trabajador está obligado a observar en su trabajo las medidas legales y reglamentarias de seguridad y salud en el trabajo.

3. En la inspección y control de dichas medidas que sean de observancia obligada por el empresario, el trabajador tiene derecho a participar por medio de sus representantes legales en el centro de trabajo, si no se cuenta con órganos o centros especializados competentes en la materia a tenor de la legislación vigente.
"
57,¿Es obligatorio realizar formación acerca de Prevención de Riesgos Laborales?,"No, no es obligatorio realizar formación acerca de Prevención de Riesgos Laborales en el contexto proporcionado. La sección 3.ª del artículo 6 se refiere a la prohibición de admitir a los menores de diecisésixties al trabajo, así como a las restricciones en horas extraordinarias y trabajos nocturnos para menores de dieciocho años. Sin embargo, no se menciona necesariamente que se requiere formación en prevención de riesgos laborales. La sección 7 del artículo 7 se refiere a la capacidad de los trabajadores para contratar la prestación de su trabajo y el nivel de protección en materia de salud y seguridad que es necesario, así como las evaluaciones gratuitas de estado de salud para los trabajadores nocturnos. No hay mención a formación en prevención de riesgos laborales en este artículo.","El empresario está obligado a garantizar que cada trabajador reciba una formación teórica y práctica, suficiente y adecuada, en materia preventiva tanto en el momento de su contratación, cualquiera que sea la modalidad o duración de esta, como cuando se produzcan cambios en las funciones que desempeñe o se introduzcan nuevas tecnologías o cambios en los equipos de trabajo. "
58,¿Cuál es la obligación de los delegados de prevención o representantes legales de los trabajadores en materia de seguridad y salud en el trabajo?,"1. The worker has the right to participate through their representatives in the inspection and control of safety and health measures that are mandatory for the employer. This applies even if there are no competent organizations or centers specializing in the matter, as long as they comply with the applicable legislation.
2. The employer is obligated to ensure that each worker receives adequate and practical theoretical and practical training in preventive matters at the time of hiring, whenever changes occur in the worker's functions or new technologies are introduced, or when there are changes in the tools used. The worker is obligated to follow the training and perform the practices, in accordance with the provisions of Law 31/1995, of November 8, on Occupational Risk Prevention, and its implementing norms.","Los delegados de prevención y, en su defecto, los representantes legales de los trabajadores en el centro de trabajo, que aprecien una probabilidad seria y grave de accidente por la inobservancia de la legislación aplicable en la materia, requerirán al empresario por escrito para que adopte las medidas oportunas que hagan desaparecer el estado de riesgo; si la petición no fuese atendida en un plazo de cuatro días, se dirigirán a la autoridad competente; 

Si el riesgo de accidente fuera inminente, la paralización de las actividades podrá ser acordada por los representantes de los trabajadores, por mayoría de sus miembros. 
El acuerdo será comunicado de inmediato a la empresa y a la autoridad laboral, la cual, en veinticuatro horas, anulará o ratificará la paralización acordada.
"
59,¿Cuáles son los poderes de dirección y control del empresario en la actividad laboral?,"Based on the provided context, the empresario (trade union leader) has the power to propose general elections in one or more functional or territorial areas. These proposals must be communicated to the public authority labor office for deposit and publicity. Elections to renew representation can only be promoted from the date when three months remain until the end of the term.","1. El trabajador estará obligado a realizar el trabajo convenido bajo la dirección del empresario o persona en quien este delegue.

 el trabajador debe al empresario la diligencia y la colaboración en el trabajo que marquen las disposiciones legales, los convenios colectivos y las órdenes o instrucciones adoptadas por aquel en el ejercicio regular de sus facultades de dirección y, en su defecto, por los usos y costumbres. 
3. El empresario podrá adoptar las medidas que estime más oportunas de vigilancia y control para verificar el cumplimiento por el trabajador de sus obligaciones y deberes laborales, 
4. El empresario podrá verificar el estado de salud del trabajador que sea alegado por este para justificar sus faltas de asistencia al trabajo, mediante reconocimiento a cargo de personal médico. La negativa del trabajador a dichos reconocimientos podrá determinar la suspensión de los derechos económicos que pudieran existir a cargo del empresario por dichas situaciones.
"
60,¿Puede el trabajador tener una prestación laboral para diferentes empresarios?,"Yes, according to the provided context, workers can have a labor benefit from different employers through professional groups. These groups aggregate professionally related skills, education, and the general content of the benefit, which can include various tasks, functions, occupational specialties, or responsibilities assigned to the worker. The definition of these professional groups is adjusted to criteria and systems that aim to ensure the absence of gender biases, job positions, classification criteria, and compensation in the workers' representation through professional groups.","No podrá efectuarse la prestación laboral de un trabajador para diversos empresarios cuando se estime concurrencia desleal o cuando se pacte la plena dedicación mediante compensación económica expresa, en los términos que al efecto se convengan.
"
61,¿Cuáles son las características de un pacto de no concurrencia posterior a la extinción del contrato?,"The characteristics of a post-contract agreement following the termination of a contract include:

g) If the person continues in the company after the contract ends, they cannot enter into a new training period, which will be calculated as part of their previous training period for seniority purposes.

h) Training contracts celebrated in violation of the law or those where the company fails to fulfill its training obligations will be considered as indefinite ordinary contracts.

i) The regulatory body will establish, after consulting the relevant administrative bodies for the training objectives, the requirements that must be met for the contract, such as the number of contracts based on the size of the work center, the trainers or tutors involved, or the stability of the workforce.

The text does not provide information on point j, so it is not possible to determine its characteristics."," no podrá tener una duración superior a dos años para los técnicos y de seis meses para los demás trabajadores, solo será válido si concurren los requisitos siguientes:

a) Que el empresario tenga un efectivo interés industrial o comercial en ello.

b) Que se satisfaga al trabajador una compensación económica adecuada.
"
62,¿Cuál es el régimen de la compensación económica por plena dedicación del trabajador?,"El régimen de la compensación económica por plena dedicación del trabajador se define en el contexto de su carácter público y personal, incluyendo su ejercicio del sufragio activo. Si un trabajador impide la prestación del trabajo durante más del veinte por ciento de las horas laborables en un período de tres meses, la empresa puede pasar al trabajador afectado a la situación de excedencia regulada, como se establece en el artículo 46.1. Si el trabajador recibe una indemnización por cumplimiento del deber o desempeño del cargo, esta será descontada del salario que tenía derecho en la empresa.","el trabajador podrá rescindir el acuerdo y recuperar su libertad de trabajo en otro empleo, comunicándolo por escrito al empresario con un preaviso de treinta días, perdiéndose en este caso la compensación económica u otros derechos vinculados a la plena dedicación."
63,¿Tendrá derecho el empresario a percibir una compensación económica por especialización profesional si se abandona el trabajo?,"Si un empresario abandona su trabajo antes del plazo acordado con su trabajador, el empresario no tendrá derecho a una compensación económica. Sin embargo, si el empresario se retrasa en darle trabajo al trabajador y el trabajador no puede prestar sus servicios, el trabajador conservará su derecho a su salario sin que el empresario pueda compensarlo con otro trabajo realizado en otro tiempo."," El acuerdo no será de duración superior a dos años y se formalizará siempre por escrito. Si el trabajador abandona el trabajo antes del plazo, el empresario tendrá derecho a una indemnización de daños y perjuicios."
64,¿Cuáles son las reglas del sistema de clasificación profesional?,"The rules for the professional classification system are not explicitly stated in the provided context. However, it seems that the groups are defined based on professionals' skills, education, and job responsibilities. The definition of these groups should be adjusted to avoid gender bias, job positions, classification systems, and remuneration criteria. The aim is to prevent the absence of workers through professional group classification.","1. Mediante la negociación colectiva o, en su defecto, acuerdo entre la empresa y los representantes de los trabajadores, se establecerá el sistema de clasificación profesional de los trabajadores por medio de grupos profesionales.

2. Se entenderá por grupo profesional el que agrupe unitariamente las aptitudes profesionales, titulaciones y contenido general de la prestación, y podrá incluir distintas tareas, funciones, especialidades profesionales o responsabilidades asignadas al trabajador.

3. La definición de los grupos profesionales se ajustará a criterios y sistemas que tengan como objeto garantizar la ausencia de discriminación, tanto directa como indirecta, entre mujeres y hombres.

4. Por acuerdo entre el trabajador y el empresario se asignará al trabajador un grupo profesional y se establecerá como contenido de la prestación laboral objeto del contrato de trabajo la realización de todas las funciones correspondientes al grupo profesional asignado o solamente de alguna de ellas. Cuando se acuerde la polivalencia funcional o la realización de funciones propias de más de un grupo, la equiparación se realizará en virtud de las funciones que se desempeñen durante mayor tiempo.
"
65,¿Qué derechos tiene el trabajador respecto a la promoción y formación profesional en el trabajo?,"1. Los trabajadores tienen derechos básicos como trabajo y libre elección de profesión u oficio, libre sindicación, negociación colectiva, adopción de medidas de conflicto colectivo, huelga, reunión y información, consulta y participación en la empresa.
2. En la relación de trabajo, los trabajadores tienen derecho a la ocupación efectiva, promoción y formación profesional en el trabajo, no ser discriminados por razones como estado civil, edad, origen racial o étnico, condición social, religión, convicciones, ideas políticas, orientación sexual o identidad.","a) Al disfrute de los permisos necesarios para concurrir a exámenes, 
cuando curse con regularidad estudios para la obtención de un título académico o profesional.

b) A la adaptación de la jornada ordinaria de trabajo para la asistencia a cursos de formación profesional.

c) A la concesión de los permisos oportunos de formación o perfeccionamiento profesional con reserva del puesto de trabajo.

d) A la formación necesaria para su adaptación a las modificaciones operadas en el puesto de trabajo. La misma correrá a cargo de la empresa, 
El tiempo destinado a la formación se considerará en todo caso tiempo de trabajo efectivo.

3. Los trabajadores con al menos un año de antigüedad en la empresa tienen derecho a un permiso retribuido de veinte horas anuales de formación profesional para el empleo, vinculada a la actividad de la empresa, acumulables por un periodo de hasta cinco años. "
66,¿Cómo se regulan los ascensos?,"Los ascensos se regulan por los sindicatos que tengan la consideración de más representativos a nivel estatal, así como en sus respectivos ámbitos, las organizaciones sindicales afiliadas, federadas o confederadas a los mismos. También pueden ser regulados por grupos profesionales, que son agragados unitariamente las aptitudes profesionales, titulaciones y contenido general de la prestación.","1. Los ascensos dentro del sistema de clasificación profesional se producirán conforme a lo que se establezca en convenio o, en su defecto, en acuerdo colectivo entre la empresa y los representantes de los trabajadores.

teniendo en cuenta la formación, méritos, antigüedad del trabajador, así como las facultades organizativas del empresario.

2. Los ascensos y la promoción profesional en la empresa se ajustarán a criterios y sistemas que tengan como objetivo garantizar la ausencia de discriminación, tanto directa como indirecta, entre mujeres y hombres, pudiendo establecerse medidas de acción positiva dirigidas a eliminar o compensar situaciones de discriminación.
"
67,¿Cómo se regula la promoción económica?,La promoción económica se regula mediante la celebración de elecciones en ámbitos funcionales o territoriales. Estos acuerdos deben comunicarse a la oficina pública dependiente de la autoridad laboral para su depósito y publicidad. La promoción solo puede efectuarse a partir de la fecha en que falten tres meses para el vencimiento del mandato.,"1. El trabajador, en función del trabajo desarrollado, podrá tener derecho a una promoción económica en los términos fijados en convenio colectivo o contrato individual."
68,¿Qué se considera salario?,"Un salario es el recompensa monetaria que se paga a un trabajador por su trabajo. En el contexto proporcionado, se refiere a la modificación individual de los salarios que no cumplen con los umbrales para las modificaciones colectivas. Los grupos profesionales se definen basándose en aptitudes profesionales, titulaciones y contenido general de la prestación, y se utilizan para garantizar la ausencia de exclusión de trabajadores por medio de grupos profesionales.","1. Se considerará salario la totalidad de las percepciones económicas de los trabajadores, en dinero o en especie, por la prestación profesional de los servicios laborales por cuenta ajena, ya retribuyan el trabajo efectivo, cualquiera que sea la forma de remuneración, o los periodos de descanso computables como de trabajo.

En ningún caso, incluidas las relaciones laborales de carácter especial a que se refiere el artículo 2, el salario en especie podrá superar el treinta por ciento de las percepciones salariales del trabajador, ni dar lugar a la minoración de la cuantía íntegra en dinero del salario mínimo interprofesional.

2. No tendrán la consideración de salario las cantidades percibidas por el trabajador en concepto de indemnizaciones o suplidos por los gastos realizados como consecuencia de su actividad laboral, las prestaciones e indemnizaciones de la Seguridad Social y las indemnizaciones correspondientes a traslados, suspensiones o despidos.
"
69,¿Qué debe comprender el salario?,"El salario se refiere al recompensa económica que un empleado recibirá por su trabajo. En el contexto proporcionado, el comité de empresa tiene la responsabilidad de vigilar el cumplimiento de las normas laborales y, en particular, de evaluar el salario de los trabajadores. Esto implica reunirse con el empresario, obtener información, contrastar puntos de vista y llegar a acuerdos sobre cuestiones relacionadas con el salario. El comité también debe emitir informes dentro de un plazo máximo de quince días después de recibir las solicitudes y las información correspondientes.","Mediante la negociación colectiva o, en su defecto, el contrato individual, se determinará la estructura del salario, que deberá comprender el salario base, como retribución fijada por unidad de tiempo o de obra y, en su caso, complementos salariales fijados en función de circunstancias relativas a las condiciones personales del trabajador, al trabajo realizado o a la situación y resultados de la empresa, que se calcularán conforme a los criterios que a tal efecto se pacten. Igualmente se pactará el carácter consolidable o no de dichos complementos salariales, no teniendo el carácter de consolidables, salvo acuerdo en contrario, los que estén vinculados al puesto de trabajo o a la situación y resultados de la empresa."
70,¿Quién satisface las cargas fiscales y de Seguridad Social a cargo del trabajador?,"The Inspección de Trabajo y Seguridad Social, which is part of the Ministerio de Trabajo y Economía Social, satisfies the fiscal and Social Security contributions on behalf of the worker. They have access to incorporated data through automated procedures and applications to understand the limits of the application of the Mecanisms, the special conditions for cotization to Social Security for companies and corresponding benefits, with the aim of carrying out the required control actions. A Fondo RED de Flexibilidad y Estabilización del Empleo will be established as a non-legal entity subsidiary of the Ministerio de Trabajo y Economía Social, to finance future needs derived from the cyclical and sectoral modalities of the RED mechanism for benefits and exemptions to companies in the payment of Social Security contributions, including training costs as per their development regulation.","Todas las cargas fiscales y de Seguridad Social a cargo del trabajador serán satisfechas por el mismo, siendo nulo todo pacto en contrario."
71,¿Cómo se fija el Salario Mínimo Interprofesional?,"The minimum interprofessional wage is set annually by the government, after consulting with major labor unions and business associations. It is based on factors such as the consumer price index, national average productivity, the increase in workforce participation in national income, and the overall economic situation. The wage is inseparable and cannot be affected by changes in other salaries or the monthly wage when they are higher than the minimum. If a bonus or extra payment is given along with the monthly wage, the limit of separability is double the monthly minimum wage. All taxes and social security contributions are met by the employee, not the employer. The monthly minimum wage will be adjusted annually and periodically if the previsions on the consumer price index are not met.","1. El Gobierno fijará, previa consulta con las organizaciones sindicales y asociaciones empresariales más representativas, anualmente, el salario mínimo interprofesional, 

Igualmente se fijará una revisión semestral para el caso de que no se cumplan las previsiones sobre el índice de precios citado.

La revisión del salario mínimo interprofesional no afectará a la estructura ni a la cuantía de los salarios profesionales cuando estos, en su conjunto y cómputo anual, fueran superiores a aquel.

2. El salario mínimo interprofesional, en su cuantía, es inembargable.
"
72,¿Cómo se liquida y se paga el salario?,"The salary is liquidated based on the annual or monthly professional salary, which cannot be affected by the review of the minimum wage for all professions when their combined and annual salaries were higher than the minimum. The minimum professional salary, both annually and monthly, is inembargable. The period of devengo and the form of computation, as well as whether to include prorate for extraordinary payments, are considered to ensure the inembargability of the quantity that results in each case. If a monthly salary is received along with an extraordinary payment, the limit of inembargability is double the amount of the monthly minimum professional salary. In the case where the monthly salary includes the proportional part of extraordinary payments, the limit of inembargability is the annual prorate of the minimum professional salary divided by twelve months.","1. La liquidación y el pago del salario se harán puntual y documentalmente en la fecha y lugar convenidos o conforme a los usos y costumbres. El periodo de tiempo a que se refiere el abono de las retribuciones periódicas y regulares no podrá exceder de un mes.
La documentación del salario se realizará mediante la entrega al trabajador de un recibo individual y justificativo del pago del mismo. "
73,¿Cómo se regulan las gratificaciones extraordinarias?,"Gratificaciones extraordinarias se regulan por el límite de inembargabilidad, que es el importe del salario mínimo interprofesional en cómputo anual prorrateado entre doce meses. Además, el Gobierno puede otorgar subvenciones y desgravaciones para fomentar el empleo de grupos específicos de trabajadores con dificultades especiales para acceder al empleo, después de consultar con organizaciones sindicales y asociaciones empresariales. La negociación colectiva también puede establecer medidas de acción positiva para favorecer el acceso de las mujeres a todos los puestos laborales.","El trabajador tiene derecho a dos gratificaciones extraordinarias al año, una de ellas con ocasión de las fiestas de Navidad y la otra en el mes que se fije por convenio colectivo o por acuerdo entre el empresario y los representantes legales de los trabajadores. Igualmente se fijará por convenio colectivo la cuantía de tales gratificaciones.

No obstante, podrá acordarse en convenio colectivo que las gratificaciones extraordinarias se prorrateen en las doce mensualidades.
"
74,¿Cuáles son las garantías de las que goza el salario?,"Los salarios de los progenitores están garantizados por una política que les permite disfrutar de un máximo de diez semanas de trabajo voluntario a partir del día siguiente al contrato, en la jornada diaria completa. Si dos progenitores trabajan para la misma empresa, la empresa puede limitar el tiempo de suspensión simultánea de las dieciséis semanas voluntarias debido a razones fundadas y objetivas. A partir del 1 de enero de 2021, cada progenitor disfrutará de un igual período de suspensión del contrato de trabajo, incluyendo seis semanas de permiso obligatorio para cada uno de ellos. Esto está en aplicación integral la nueva regulación dispuesta en el Real Decreto-ley 6/2019, de 1 de marzo. Si no se produce la total equiparación en los periodos de suspensión de ambos progenitores, y en el periodo de aplicación paulatina, el nuevo sistema se aplicará con las siguientes particularidades.","1. Los créditos salariales por los últimos treinta días de trabajo y en cuantía que no supere el doble del salario mínimo interprofesional gozarán de preferencia sobre cualquier otro crédito, aunque este se encuentre garantizado por prenda o hipoteca.

2. Los créditos salariales gozarán de preferencia sobre cualquier otro crédito

3. Los créditos por salarios no protegidos en los apartados anteriores tendrán la condición de singularmente privilegiados en la cuantía que resulte de multiplicar el triple del salario mínimo interprofesional por el número de días del salario pendientes de pago, gozando de preferencia sobre cualquier otro crédito, excepto los créditos con derecho real, en los supuestos en los que estos, con arreglo a la ley, sean preferentes. La misma consideración tendrán las indemnizaciones por despido en la cuantía correspondiente al mínimo legal calculada sobre una base que no supere el triple del salario mínimo.

4. El plazo para ejercitar los derechos de preferencia del crédito salarial es de un año, a contar desde el momento en que debió percibirse el salario, transcurrido el cual prescribirán tales derechos.
"
75,¿Qué es el Fondo de Garantía Salarial?,"El Fondo de Garantía Salarial es un mecanismo que garantiza la absença de trabajadores en sus puestos de trabajo debido a razones personales o sanitarias. Se financia mediante contribuciones colectivas de los empleadores y los trabajadores, y se administra por grupos profesionales para garantizar una distribución justa de las fondos.","1. El Fondo de Garantía Salarial, abonará a los trabajadores el importe de los salarios pendientes de pago a causa de insolvencia o concurso del empresario.

A los anteriores efectos, se considerará salario la cantidad reconocida como tal en acto de conciliación o en resolución judicial por todos los conceptos a que se refiere el artículo 26.1, así como los salarios de tramitación en los supuestos en que legalmente procedan, sin que pueda el Fondo abonar, por uno u otro concepto, conjunta o separadamente, un importe superior a la cantidad resultante de multiplicar el doble del salario mínimo interprofesional diario, incluyendo la parte proporcional de las pagas extraordinarias, por el número de días de salario pendiente de pago, con un máximo de ciento veinte días.
"
