,question,answer,ground_truth
47,¿Cuándo se pueden realizar contratos de duración determinada?,"Contratos determinadas pueden ser celebrados según el contexto proporcionado. El empleo y la producción, incluido el programa de producción, son aspectos clave a considerar. Además, los convenios colectivos de ámbito sectorial pueden establecer una bolsa sectorial de trabajo para incorporar a personas fijas-discontinuas durante periodos de inactividad. Los contratos formativos también están regulados y deben cumplir con requisitos específicos, como el número de contratos, las personas en formación y la estabilidad de la plantilla.","a) Cuando se contrate al trabajador para la realización de una obra o servicio determinados, con autonomía y sustantividad propia dentro de la actividad de la empresa y cuya ejecución, aunque limitada en el tiempo, sea en principio de duración incierta.
no podrán tener una duración superior a tres años ampliable hasta doce meses más por convenio colectivo de ámbito sectorial 
Transcurridos estos plazos, los trabajadores adquirirán la condición de trabajadores fijos de la empresa.
b) Cuando las circunstancias del mercado, acumulación de tareas o exceso de pedidos así lo exigieran, aun tratándose de la actividad normal de la empresa. En tales casos, los contratos podrán tener una duración máxima de seis meses, dentro de un periodo de doce meses, contados a partir del momento en que se produzcan dichas causas. Por convenio colectivo de ámbito sectorial estatal o, en su defecto, por convenio colectivo sectorial de ámbito inferior, podrá modificarse la duración máxima de estos contratos y el periodo dentro del cual se puedan realizar en atención al carácter estacional de la actividad en que dichas circunstancias se puedan producir. En tal supuesto, el periodo máximo dentro del cual se podrán realizar será de dieciocho meses, no pudiendo superar la duración del contrato las tres cuartas partes del periodo de referencia establecido ni, como máximo, doce meses.

En caso de que el contrato se hubiera concertado por una duración inferior a la máxima legal o convencionalmente establecida, podrá prorrogarse mediante acuerdo de las partes, por una única vez, sin que la duración total del contrato pueda exceder de dicha duración máxima.
c) Cuando se trate de sustituir a trabajadores con derecho a reserva del puesto de trabajo, siempre que en el contrato de trabajo se especifique el nombre del sustituido y la causa de sustitución.
"
48,¿Qué efecto tiene un contrato temporal celebrado en fraude de ley?,"Un contrato temporal celebrado en fraude de ley puede tener varios efectos negativos. En primer lugar, el empresario puede ser sometido a multas por violar la legislación laboral. En segundo lugar, el trabajador puede tener derecho a su salario si el empresario no cumple con el contrato, sin que pueda compensarse el perdedor con otro trabajo realizado en otro tiempo. Además, si el trabajador disfruta del permiso parental y altera seriamente el correcto funcionamiento de la empresa, el empresario puede aplazar la concesión del permiso por un período razonable. Finalmente, si el contrato se extiende por suspensión, no tiene ningún efecto en la indemnización de la persona trabajadora, que tendrá derecho a recibir una indemnización de cuantía equivalente a la parte proporcional de la cantidad que resultaría de abonar doce días de salario por cada año del contrato.",Se presumirán por tiempo indefinido los contratos temporales celebrados en fraude de ley.
49,¿Cuándo se deben notificar los contratos determinados a la representación legal de los trabajadores?,"Los trabajadores deben notificarlos en su ámbito correspondiente, y en su caso, al menos 30 días después de la comunicación de la apertura del periodo de consultas a la autoridad laboral. Los representantes legales de los trabajadores tendrán prioridad de permanencia en la empresa, y pueden establecer prioridades de permanencia a favor de otros colectivos como trabajadores con cargas familiares, mayores de determinada edad o personas con discapacidad.",Los empresarios habrán de notificar a la representación legal de los trabajadores en las empresas los contratos realizados de acuerdo con las modalidades de contratación por tiempo determinado previstas en este artículo cuando no exista obligación legal de entregar copia básica de los mismos.
50,¿Qué derechos tiene un trabajador con un contrato temporal?,"Un trabajador con un contrato temporal tiene los mismos derechos que un trabajador con un contrato por tiempo indefinido, según lo establecido en el Boletín Oficial del Estado y la Ley de Trabajo. Estos derechos incluyen la capacidad de recibir sueldo en moneda de curso legal o mediante cheque u otra modalidad de pago similar a través de entidades de crédito, previo informe al comité de empresa o delegados de personal. Además, si el empresario retrasa la prestación de los servicios del trabajador, el último conservará el derecho a su salario. En cuanto al contrato formativo, las empresas pueden solicitar información sobre las contrataciones anteriores de las personas que pretenden contratar, y la duración de estas contrataciones tendrá valor liberatorio. El contrato de trabajo se entiende como celebrado a tiempo parcial cuando se haya acordado la prestación de servicios durante un número inferior al jornada de trabajo de un trabajador a tiempo completo comparable. También, un trabajador puede pactarse la permanencia en la empresa durante un tiempo determinado, siempre que el acuerdo no sea de duración superior a dos años y se formalice por escrito. Si el trabajador abandona el trabajo antes del plazo, el empresario tendrá derecho a una indemnización de daños y perjuicios.","Los trabajadores con contratos temporales y de duración determinada tendrán los mismos derechos que los trabajadores con contratos de duración indefinida, sin perjuicio de las particularidades específicas de cada una de las modalidades contractuales en materia de extinción del contrato y de aquellas expresamente previstas en la ley en relación con los contratos formativos. 
El empresario deberá informar a los trabajadores de la empresa con contratos de duración determinada o temporales, incluidos los contratos formativos, sobre la existencia de puestos de trabajo vacantes, a fin de garantizarles las mismas oportunidades de acceder a puestos permanentes que los demás trabajadores."
51,¿Qué derechos tiene un trabajador con un contrato de duración determinada?,"Los trabajadores con un contrato de duración determinada tienen derechos relacionados con la clasificación profesional, el sistema de clasificación profesional y la promoción en el trabajo. También tienen derecho a solicitar un certificado de los contratos de duración determinada o temporales celebrados para poder acreditar su condición de persona trabajadora fija en la empresa. En caso de sobrepasamiento de los límites máximos temporales establecidos, el Servicio Público de Empleo emitirá un documento y lo pondrá en conocimiento de la empresa y la Inspección de Trabajo y Seguridad Social.","Los trabajadores con contratos temporales y de duración determinada tendrán los mismos derechos que los trabajadores con contratos de duración indefinida, sin perjuicio de las particularidades específicas de cada una de las modalidades contractuales en materia de extinción del contrato y de aquellas expresamente previstas en la ley en relación con los contratos formativos. 
Cuando un determinado derecho o condición de trabajo esté atribuido en las disposiciones legales o reglamentarias y en los convenios colectivos en función de una previa antigüedad del trabajador, esta deberá computarse según los mismos criterios para todos los trabajadores, cualquiera que sea su modalidad de contratación.
"
52,¿Qué características tiene un contrato fijo-discontinuo?,"Un contrato fijo-discontinuo es una contratación de trabajo en la que el trabajador recibe un salario por una parte de las horas trabajadas y por las horas complementarias cuando se necesita. Este tipo de contrato está regulado por las normas laborales, que establecen que el trabajador debe conocer el día y la hora de las horas complementarias con un preaviso mínimo de tres días, excepto en casos en los que el convenio establece un plazo de preaviso inferior. También se permite la cancelación del pacto de horas complementarias por razones como atención a responsabilidades familiares, necesidades formativas o incompatibilidad con otro contrato a tiempo parcial. Además, las empresas pueden solicitar información sobre si los trabajadores que pretenden contratar han estado previamente contratados bajo dicha modalidad y la duración de estas contrataciones.","1. El contrato por tiempo indefinido fijo-discontinuo se concertará para realizar trabajos que tengan el carácter de fijos-discontinuos y no se repitan en fechas ciertas, dentro del volumen normal de actividad de la empresa.

A los supuestos de trabajos discontinuos que se repitan en fechas ciertas les será de aplicación la regulación del contrato a tiempo parcial celebrado por tiempo indefinido.

2. Los trabajadores fijos-discontinuos serán llamados en el orden y la forma que se determine en los respectivos convenios colectivos, pudiendo el trabajador, en caso de incumplimiento, reclamar en procedimiento de despido ante la jurisdicción social, iniciándose el plazo para ello desde el momento en que tuviese conocimiento de la falta de convocatoria.

3. Este contrato se deberá formalizar necesariamente por escrito en el modelo que se establezca y en él deberá figurar una indicación sobre la duración estimada de la actividad, así como sobre la forma y orden de llamamiento que establezca el convenio colectivo aplicable, haciendo constar igualmente, de manera orientativa, la jornada laboral estimada y su distribución horaria.

4. Los convenios colectivos de ámbito sectorial podrán acordar, cuando las peculiaridades de la actividad del sector así lo justifiquen, la celebración a tiempo parcial de los contratos fijos-discontinuos, así como los requisitos y especialidades para la conversión de contratos temporales en contratos fijos-discontinuos.
"
53,¿Es posible la discriminación en las relaciones laborales?,"Yes, it is possible to have discrimination in labor relationships. However, the law provides measures to prevent and eliminate such situations. If a worker believes they have been discriminated against, they can file a complaint and may be entitled to certain remedies.","Se entenderán nulos y sin efecto los preceptos reglamentarios, las cláusulas de los convenios colectivos, los pactos individuales y las decisiones unilaterales del empresario que den lugar en el empleo, así como en materia de retribuciones, jornada y demás condiciones de trabajo, a situaciones de discriminación directa o indirecta 

Serán igualmente nulas las órdenes de discriminar y las decisiones del empresario que supongan un trato desfavorable de los trabajadores como reacción ante una reclamación efectuada en la empresa o ante una acción administrativa o judicial destinada a exigir el cumplimiento del principio de igualdad de trato y no discriminación.                                                                     
El empresario está obligado a pagar por la prestación de un trabajo de igual valor la misma retribución, satisfecha directa o indirectamente, y cualquiera que sea la naturaleza de la misma, salarial o extrasalarial, sin que pueda producirse discriminación alguna por razón de sexo en ninguno de los elementos o condiciones de aquella.
"
54,¿Es posible la discriminación en las relaciones laborales?,"No es posible la discriminación en las relaciones laborales. La ley prohíbe la discriminación en el trabajo y establece medidas de acción positiva para eliminar o compensar situaciones de discriminación. Además, los trabajadores tienen derecho a una promoción económica en función del trabajo desarrollado.","Se entenderán nulos y sin efecto los preceptos reglamentarios, las cláusulas de los convenios colectivos, los pactos individuales y las decisiones unilaterales del empresario que den lugar en el empleo, así como en materia de retribuciones, jornada y demás condiciones de trabajo, a situaciones de discriminación directa o indirecta 

Serán igualmente nulas las órdenes de discriminar y las decisiones del empresario que supongan un trato desfavorable de los trabajadores como reacción ante una reclamación efectuada en la empresa o ante una acción administrativa o judicial destinada a exigir el cumplimiento del principio de igualdad de trato y no discriminación.                                                                     
El empresario está obligado a pagar por la prestación de un trabajo de igual valor la misma retribución, satisfecha directa o indirectamente, y cualquiera que sea la naturaleza de la misma, salarial o extrasalarial, sin que pueda producirse discriminación alguna por razón de sexo en ninguno de los elementos o condiciones de aquella.
"
55,¿Es posible realizar registros sobre el trabajador?,"Sí, es posible realizar registros sobre el trabajador, pero esto dependerá de la información disponible y las leyes aplicables. En general, se deben comunicar registros sobre el trabajo al autoridad laboral, independientemente del lugar en que se encuentren los trabajadores. Sin embargo, existen excepciones, como cuando se requiere mantener la confidencialidad de información especifica relacionada con secretos industriales, financieros o comerciales. En este caso, la empresa no tendrá que divulgar esa información para evitar prejuicios para el funcionamiento de la empresa o del centro de trabajo.","Solo podrán realizarse registros sobre la persona del trabajador, en sus taquillas y efectos particulares, cuando sean necesarios para la protección del patrimonio empresarial y del de los demás trabajadores de la empresa, dentro del centro de trabajo y en horas de trabajo. "
56,¿Qué derechos y obligaciones tiene un trabajador en materia de seguridad y salud en el trabajo?,"1. The employee has the right to effective protection in matters of safety and health at work.
2. The employee is obligated to comply with legal and regulatory safety and health measures at work.
3. The employer can inspect and control these measures that are required to be observed by the employee.
4. The employer can verify the employee's health status if the employee is absent from work, through the recognition of a medical professional. Failure of the employee to acknowledge such recognitions may result in the suspension of their economic rights owed by the employer due to such situations.
5. Employees have the right to privacy regarding their digital environment and the ability to disconnect. They also have the right to privacy regarding the use of surveillance devices and geolocation, as per the applicable data protection laws and digital rights legislation.
6. There are specific exceptions to the general rules, such as employees who intervene in commercial operations for multiple employers without assuming the risk, employees with disabilities who work in specialized employment centers, minors undergoing internment for the fulfillment of their criminal responsibilities, medical students, lawyers providing legal services in law firms, and any other special labor relationship declared as such by a law.
7. In all the aforementioned cases, the regulation of these labor relationships respects the basic rights recognized by the Constitution.","1. El trabajador, en la prestación de sus servicios, tendrá derecho a una protección eficaz en materia de seguridad y salud en el trabajo.

2. El trabajador está obligado a observar en su trabajo las medidas legales y reglamentarias de seguridad y salud en el trabajo.

3. En la inspección y control de dichas medidas que sean de observancia obligada por el empresario, el trabajador tiene derecho a participar por medio de sus representantes legales en el centro de trabajo, si no se cuenta con órganos o centros especializados competentes en la materia a tenor de la legislación vigente.
"
57,¿Es obligatorio realizar formación acerca de Prevención de Riesgos Laborales?,"Yes, it is mandatory to undergo Prevención de Riesgos Laborales training according to the provided context. The context mentions regulations regarding work and labor safety, with specific rules for minors and working hours. Although there is no direct mention of risk prevention training, the requirement to follow these regulations implies that such training is necessary.","El empresario está obligado a garantizar que cada trabajador reciba una formación teórica y práctica, suficiente y adecuada, en materia preventiva tanto en el momento de su contratación, cualquiera que sea la modalidad o duración de esta, como cuando se produzcan cambios en las funciones que desempeñe o se introduzcan nuevas tecnologías o cambios en los equipos de trabajo. "
58,¿Cuál es la obligación de los delegados de prevención o representantes legales de los trabajadores en materia de seguridad y salud en el trabajo?,"1. Solo pueden realizar registros sobre un trabajador cuando son necesarios para proteger el patrimonio empresarial y otros trabajadores, en horas de trabajo y dentro del centro de trabajo.
2. El trabajador tiene derecho a una protección eficaz en materia de seguridad y salud en el trabajo y debe observar las medidas legales y regulamentarias de seguridad y salud en el trabajo.
3. En la inspección y control de dichas medidas, el empresario puede verificar el estado de salud del trabajador con el reconocimiento de un personal médico.
4. Los trabajadores tienen derecho a la intimidad en el uso de los dispositivos digitales puestos a su disposición por el empleador, a la desconexión digital y a la intimidad frente al uso de dispositivos de videovigilancia y geolocalización.
5. Hay varias relaciones laborales con diferentes regulaciones, como los trabajadores que intervienen en operaciones mercantiles, los trabajadores con discapacidad, los menores sometidos a la ejecución de medidas de internamiento, las formación de especialistas en Ciencias de la Salud y los abogados que prestan servicios en despachos de abogados.
6. Los derechos y obligaciones concernientes a la relación laboral se regulan por diferentes fuentes, como la Constitución.","Los delegados de prevención y, en su defecto, los representantes legales de los trabajadores en el centro de trabajo, que aprecien una probabilidad seria y grave de accidente por la inobservancia de la legislación aplicable en la materia, requerirán al empresario por escrito para que adopte las medidas oportunas que hagan desaparecer el estado de riesgo; si la petición no fuese atendida en un plazo de cuatro días, se dirigirán a la autoridad competente; 

Si el riesgo de accidente fuera inminente, la paralización de las actividades podrá ser acordada por los representantes de los trabajadores, por mayoría de sus miembros. 
El acuerdo será comunicado de inmediato a la empresa y a la autoridad laboral, la cual, en veinticuatro horas, anulará o ratificará la paralización acordada.
"
59,¿Cuáles son los poderes de dirección y control del empresario en la actividad laboral?,"Los poderes de dirección y control del empresario en la actividad laboral incluyen:

1. Supervisar y monitorear las operaciones mercantiles.
2. Tomar decisiones sobre la estrategia y planificación de la empresa.
3. Controlar el rendimiento y resultados de la empresa.
4. Interactuar con los trabajadores y comités de empresa para resolver cuestiones y promover la colaboración.
5. Proporcionar información trimestral sobre el sector económico, situación financiera y actividades de la empresa a los comités de empresa.
6. Garantizar la absence de sesgos en la definición de grupos profesionales y criterios de encuadramiento.","1. El trabajador estará obligado a realizar el trabajo convenido bajo la dirección del empresario o persona en quien este delegue.

 el trabajador debe al empresario la diligencia y la colaboración en el trabajo que marquen las disposiciones legales, los convenios colectivos y las órdenes o instrucciones adoptadas por aquel en el ejercicio regular de sus facultades de dirección y, en su defecto, por los usos y costumbres. 
3. El empresario podrá adoptar las medidas que estime más oportunas de vigilancia y control para verificar el cumplimiento por el trabajador de sus obligaciones y deberes laborales, 
4. El empresario podrá verificar el estado de salud del trabajador que sea alegado por este para justificar sus faltas de asistencia al trabajo, mediante reconocimiento a cargo de personal médico. La negativa del trabajador a dichos reconocimientos podrá determinar la suspensión de los derechos económicos que pudieran existir a cargo del empresario por dichas situaciones.
"
60,¿Puede el trabajador tener una prestación laboral para diferentes empresarios?,"Sí, el trabajador puede tener una prestación laboral para diferentes empresarios, pero hay algunos límites. El trabajo debe ser realizado fuera de la localidad del empleado y debe ser acreditado por un médico autorizado. También hay que contar con el informe del comité o de los delegados de personal. En cuanto al tiempo de servicio, se computan los servicios prestados en la antigüedad de la persona trabajadora en la empresa.","No podrá efectuarse la prestación laboral de un trabajador para diversos empresarios cuando se estime concurrencia desleal o cuando se pacte la plena dedicación mediante compensación económica expresa, en los términos que al efecto se convengan.
"
61,¿Cuáles son las características de un pacto de no concurrencia posterior a la extinción del contrato?,"Un pacto de no concurrencia posterior a la extinción del contrato es un acuerdo entre el empleador y el empleado que establece condiciones para la no reemplazabilidad del trabajador después de la terminación del contrato. En el contexto proporcionado, estos pactos pueden ser aplazados por una período razonable, justificada por escrito y ofrecido como alternativa flexible. También, el trabajador tendrá derecho a recibir una indemnización si el contrato se extingue por expiración del tiempo convenido. El pacto de horas complementarias puede también quedar sin efecto por renuncia del trabajador, si cumplida alguna de las circunstancias especificadas en el contrato."," no podrá tener una duración superior a dos años para los técnicos y de seis meses para los demás trabajadores, solo será válido si concurren los requisitos siguientes:

a) Que el empresario tenga un efectivo interés industrial o comercial en ello.

b) Que se satisfaga al trabajador una compensación económica adecuada.
"
62,¿Cuál es el régimen de la compensación económica por plena dedicación del trabajador?,"The economic compensation regime for full-time worker employment is based on a twenty-day annual calculation per year of service, with a maximum annual limit of one day. The daily salary base for the calculation cannot exceed double the minimum wage interprofessional, including the proportionate amount of extraordinary payments. If workers receiving these indemnizations request the Fondo's payment of the unsatisfied portion from the employer, the limit of the prepaid indemnization by the Fondo will be reduced by the already received amount. The Fondo assumes the obligations specified in the preceding paragraphs, following a file instruction for the verification of their origin. For the reimbursement of the satisfied amounts, the Fondo of Garantized Wages is a public and personal entity, including the exercise of the voting right. When a period determined by a legal or conventional norm exists for absenteeism and its economic compensation, it will be respected according to the specified period. When the compliance of the aforementioned obligation results in the impossibility of work performance due to more than twenty percent of labor hours in a three-month period, the company can transfer the affected worker to the regulated excess situation as per article 46.1. In case the worker receives an indemnization due to the fulfillment of the obligation or performance of the job, the salary to which they were entitled in the company will be deducted from the indemnization amount.","el trabajador podrá rescindir el acuerdo y recuperar su libertad de trabajo en otro empleo, comunicándolo por escrito al empresario con un preaviso de treinta días, perdiéndose en este caso la compensación económica u otros derechos vinculados a la plena dedicación."
63,¿Tendrá derecho el empresario a percibir una compensación económica por especialización profesional si se abandona el trabajo?,"Based on the provided context, an employer may have the right to receive a monetary compensation for professional specialization if they leave their job. This compensation can be made in currency of current legal tender or through a similar payment method via credit entities, following a prior report to the company's committee or delegates of human resources. However, if the employee is unable to provide services due to the employer's delay in offering work, the employee retains their right to their salary without the ability to claim compensation for lost income from other jobs they may have worked during that period."," El acuerdo no será de duración superior a dos años y se formalizará siempre por escrito. Si el trabajador abandona el trabajo antes del plazo, el empresario tendrá derecho a una indemnización de daños y perjuicios."
64,¿Cuáles son las reglas del sistema de clasificación profesional?,"1. The rules for professional classification are not explicitly stated in the provided context. However, they seem to involve grouping professionals based on their skills, education, and job duties.
2. The context suggests that the definition of professional groups should be adjusted based on gender, job positions, categorization systems, and compensation.
3. If a new group is established, its norms will adapt to the composition of that group. The committee positions will be distributed proportionally among companies.
4. For issuing certificates of representative capacity for labor unions in the state, as per Article 75.7, autonomous communities must submit monthly copies of registered election actas to the state public office.","1. Mediante la negociación colectiva o, en su defecto, acuerdo entre la empresa y los representantes de los trabajadores, se establecerá el sistema de clasificación profesional de los trabajadores por medio de grupos profesionales.

2. Se entenderá por grupo profesional el que agrupe unitariamente las aptitudes profesionales, titulaciones y contenido general de la prestación, y podrá incluir distintas tareas, funciones, especialidades profesionales o responsabilidades asignadas al trabajador.

3. La definición de los grupos profesionales se ajustará a criterios y sistemas que tengan como objeto garantizar la ausencia de discriminación, tanto directa como indirecta, entre mujeres y hombres.

4. Por acuerdo entre el trabajador y el empresario se asignará al trabajador un grupo profesional y se establecerá como contenido de la prestación laboral objeto del contrato de trabajo la realización de todas las funciones correspondientes al grupo profesional asignado o solamente de alguna de ellas. Cuando se acuerde la polivalencia funcional o la realización de funciones propias de más de un grupo, la equiparación se realizará en virtud de las funciones que se desempeñen durante mayor tiempo.
"
65,¿Qué derechos tiene el trabajador respecto a la promoción y formación profesional en el trabajo?,"1. El trabajador tiene derecho a permisos retribuidos de veinte horas anuales de formación profesional para el empleo, acumulables por un periodo de hasta cinco años. El derecho se entenderá cumplido cuando el trabajador pueda realizar las acciones formativas dirigidas a la obtención de la formación profesional para el empleo en el marco de un plan de formación desarrollado por iniciativa empresarial o comprometido por la negociación colectiva.
2. El trabajador tiene derecho a pactarse con el empresario para poner en marcha proyectos determinados o realizar un trabajo específico, y puede permanecer en esa empresa durante un tiempo determinado. El acuerdo no será de duración superior a dos años y se formalizará siempre por escrito.
3. Los criterios y sistemas establecidos para la clasificación profesional de los trabajadores no pueden resultar en discriminación, tanto directa como indirecta, entre mujeres y hombres.
4. El empresario tiene derecho a una indemnización de daños y perjuicios si el trabajador abandona el trabajo antes del plazo cuando se ha pactado una permanencia en la empresa.","a) Al disfrute de los permisos necesarios para concurrir a exámenes, 
cuando curse con regularidad estudios para la obtención de un título académico o profesional.

b) A la adaptación de la jornada ordinaria de trabajo para la asistencia a cursos de formación profesional.

c) A la concesión de los permisos oportunos de formación o perfeccionamiento profesional con reserva del puesto de trabajo.

d) A la formación necesaria para su adaptación a las modificaciones operadas en el puesto de trabajo. La misma correrá a cargo de la empresa, 
El tiempo destinado a la formación se considerará en todo caso tiempo de trabajo efectivo.

3. Los trabajadores con al menos un año de antigüedad en la empresa tienen derecho a un permiso retribuido de veinte horas anuales de formación profesional para el empleo, vinculada a la actividad de la empresa, acumulables por un periodo de hasta cinco años. "
66,¿Cómo se regulan los ascensos?,"Los ascensos se regulan por el Régimen Jurídico Aplicable en casos de contratas y subcontratas suscritas con centros especiales de empleo. También, en el ámbito de las personas artistas que desarrollan su actividad en las artes escénicas, audiovisuales y musicales, así como de las personas que realizan actividades técnicas o auxiliares necesarias para el desarrollo de dicha actividad, se aplican disposiciones adicionales. Además, hay disposiciones transitorias y votación para delegados y comités de empresa reguladas por la Ley. Los trabajadores pueden participar en reclamaciones en materia electoral y se consideran más representativos a nivel estatal los sindicatos y organizaciones sindicales afiliadas, federadas o confederadas.","1. Los ascensos dentro del sistema de clasificación profesional se producirán conforme a lo que se establezca en convenio o, en su defecto, en acuerdo colectivo entre la empresa y los representantes de los trabajadores.

teniendo en cuenta la formación, méritos, antigüedad del trabajador, así como las facultades organizativas del empresario.

2. Los ascensos y la promoción profesional en la empresa se ajustarán a criterios y sistemas que tengan como objetivo garantizar la ausencia de discriminación, tanto directa como indirecta, entre mujeres y hombres, pudiendo establecerse medidas de acción positiva dirigidas a eliminar o compensar situaciones de discriminación.
"
67,¿Cómo se regula la promoción económica?,"The economic promotion is regulated through voting for delegates and committee members (Artículo 75). In cases of economic distress caused by the results of the company, claims can be made in matters of election (Artículo 76). The regions must send a monthly copy of the registered electoral acts to the state public office (Artículo 75.7).","1. El trabajador, en función del trabajo desarrollado, podrá tener derecho a una promoción económica en los términos fijados en convenio colectivo o contrato individual."
68,¿Qué se considera salario?,"No puedo responder a la pregunta dado el contexto proporcionado, ya que no hay información suficiente sobre lo que se considera un salario en este contexto. Si se proporcionara más información, podría ayudar mejor.","1. Se considerará salario la totalidad de las percepciones económicas de los trabajadores, en dinero o en especie, por la prestación profesional de los servicios laborales por cuenta ajena, ya retribuyan el trabajo efectivo, cualquiera que sea la forma de remuneración, o los periodos de descanso computables como de trabajo.

En ningún caso, incluidas las relaciones laborales de carácter especial a que se refiere el artículo 2, el salario en especie podrá superar el treinta por ciento de las percepciones salariales del trabajador, ni dar lugar a la minoración de la cuantía íntegra en dinero del salario mínimo interprofesional.

2. No tendrán la consideración de salario las cantidades percibidas por el trabajador en concepto de indemnizaciones o suplidos por los gastos realizados como consecuencia de su actividad laboral, las prestaciones e indemnizaciones de la Seguridad Social y las indemnizaciones correspondientes a traslados, suspensiones o despidos.
"
69,¿Qué debe comprender el salario?,"El salario es el recompensa económica que un empleador proporciona a un empleado por su trabajo. Es una forma de compensación para los servicios que un empleado ofrece a la empresa. El salario puede ser en forma de salario mensual, semestral o anual, y puede estar estructurado en función del nivel de habilidad, experiencia y responsabilidades del empleado.","Mediante la negociación colectiva o, en su defecto, el contrato individual, se determinará la estructura del salario, que deberá comprender el salario base, como retribución fijada por unidad de tiempo o de obra y, en su caso, complementos salariales fijados en función de circunstancias relativas a las condiciones personales del trabajador, al trabajo realizado o a la situación y resultados de la empresa, que se calcularán conforme a los criterios que a tal efecto se pacten. Igualmente se pactará el carácter consolidable o no de dichos complementos salariales, no teniendo el carácter de consolidables, salvo acuerdo en contrario, los que estén vinculados al puesto de trabajo o a la situación y resultados de la empresa."
70,¿Quién satisface las cargas fiscales y de Seguridad Social a cargo del trabajador?,"The worker who pays taxes and social security contributions is the employer. The Inspectory of Work and Social Security will have access to these data through automated procedures and applications to know the limits of the application of the tax mechanisms, the special conditions for social security contributions for companies and the corresponding benefits, with the aim of carrying out the appropriate actions of control. Additionally, a Fund without legal personality, subordinate to the Ministry of Labor and Social Economy, will be established as a Flexibility and Stabilization Fund of Employment, with the finality of responding to the future financing needs derived from the cyclical and sectoral mechanism of RED in terms of benefits and exemptions for companies' contributions to social security, including training costs in the form and conditions provided in its development normativity. For the reimbursement of the amounts satisfied, the Wage Guarantee Fund will subordinate itself obligatorily in the rights and actions of the workers, preserving its character of privileged credits that it confers according to article 32 of this law. If these credits coincide with those that workers can retain from the Fund, they will be paid out proportionally to their respective amounts. The Wage Guarantee Fund will be financed with the contributions made by all employers, whether public or private, as specified in article 1.2 of this law. The type of contribution will be fixed by the Government on the salaries used for the calculation of the contribution to cover contingencies derived from accidents at work, occupational illness and unemployment in the social security system. For the purposes of this article, it is understood that there is insolvency of the employer. These additional hours will not be computed for the purposes of the percentages of additional hours agreed upon in paragraph c). h) The performance of additional hours will have to respect, in any case, the limits established in terms of working time and rests provided in articles 34.3 and 4; 36.1 and 37.1. i) The additional hours actually performed will be remunerated as regular hours, computed for the purposes of the bases of social security contributions and periods of residence and regulatory bases of benefits. To this effect, the number and remuneration of the additional hours performed will have to be registered in the individual wage slip and in the documents of social security contributions to the social security system.","Todas las cargas fiscales y de Seguridad Social a cargo del trabajador serán satisfechas por el mismo, siendo nulo todo pacto en contrario."
71,¿Cómo se fija el Salario Mínimo Interprofesional?,"The Salary Floor Interprofessional Minimum is determined by the proportion of regular wages or extra pay, and it is subject to a limit of inembargability, which is calculated as the annual salary interprofessional minimum prorated over twelve months. This information is found in Article 47 of the Legislative Consolidation Bulletin.","1. El Gobierno fijará, previa consulta con las organizaciones sindicales y asociaciones empresariales más representativas, anualmente, el salario mínimo interprofesional, 

Igualmente se fijará una revisión semestral para el caso de que no se cumplan las previsiones sobre el índice de precios citado.

La revisión del salario mínimo interprofesional no afectará a la estructura ni a la cuantía de los salarios profesionales cuando estos, en su conjunto y cómputo anual, fueran superiores a aquel.

2. El salario mínimo interprofesional, en su cuantía, es inembargable.
"
72,¿Cómo se liquida y se paga el salario?,"The salary is paid in installments, with the first payment being made after the contract starts. Any additional payments or bonuses are included in the final salary calculation. If the employer fails to provide work due to their own fault, the employee still receives their full salary. Payment can be made in cash or through a bank check, depending on the agreement between the parties involved.","1. La liquidación y el pago del salario se harán puntual y documentalmente en la fecha y lugar convenidos o conforme a los usos y costumbres. El periodo de tiempo a que se refiere el abono de las retribuciones periódicas y regulares no podrá exceder de un mes.
La documentación del salario se realizará mediante la entrega al trabajador de un recibo individual y justificativo del pago del mismo. "
73,¿Cómo se regulan las gratificaciones extraordinarias?,"Las gratificaciones extraordinarias son reguladas por la ley de Trabajo y Seguridad Social. En particular, la Disposición adicional vigesimoctava del Manual del Trabajador establece que las gratificaciones extraordinarias son aquellas que se otorgan por motivos específicos, como por ejemplo, contratos suspensos o terminados anticipadamente. La regulación de estas gratificaciones se realiza previa consulta a las organizaciones sindicales y asociaciones empresariales más representativas. Además, la Disposición adicional vigesimonovena del Manual del Trabajador menciona que los párrafos anteriores están orientados a fomentar el empleo estable de los trabajadores desempleados y la conversión de contratos temporales en contratos por tiempo indefinido. En cuanto a las pagas o gratificaciones extraordinarias, la Disposición adicional vigesimoctava del Manual del Trabajador establece que la parte proporcional de estas gratificaciones se incluirá en la negociación colectiva. El límite de inembargabilidad estará constituido por el importe del salario mínimo interprofesional en cómputo anual prorrateado entre doce meses.","El trabajador tiene derecho a dos gratificaciones extraordinarias al año, una de ellas con ocasión de las fiestas de Navidad y la otra en el mes que se fije por convenio colectivo o por acuerdo entre el empresario y los representantes legales de los trabajadores. Igualmente se fijará por convenio colectivo la cuantía de tales gratificaciones.

No obstante, podrá acordarse en convenio colectivo que las gratificaciones extraordinarias se prorrateen en las doce mensualidades.
"
