,question,answer,ground_truth
48,¿Qué efecto tiene un contrato temporal celebrado en fraude de ley?," El contrato temporal celebrado en fraude de ley puede ocasionar la extinción del contrato, ya que las causas consignadas válidamente en el contrato no podrían constituyen abuso de derecho manifiesto por parte del empresario. Esto significa que si se descubre que el contrato fue firmado de manera fraudulenta, puede ser anulado y la persona trabajadora tendrá derecho a recibir una indemnización de cuantía equivalente a la parte proporcional de la cantidad que resultaría de abonar doce días de salario por cada año de trabajo.",Se presumirán por tiempo indefinido los contratos temporales celebrados en fraude de ley.
49,¿Cuándo se deben notificar los contratos determinados a la representación legal de los trabajadores?," Los contratos determinados a la representación legal de los trabajadores deben notificarse después de que se haya alcanzado el acuerdo o comunicada la decisión a los representantes de los trabajadores. Esto debe hacerse conforme a lo establecido en el artículo 53, siempre y cuando hayan transcurrido como mínimo treinta días entre la fecha de la comunicación de la apertura del periodo de consultas a la autoridad laboral y la fecha de efectos del despido.",Los empresarios habrán de notificar a la representación legal de los trabajadores en las empresas los contratos realizados de acuerdo con las modalidades de contratación por tiempo determinado previstas en este artículo cuando no exista obligación legal de entregar copia básica de los mismos.
50,¿Qué derechos tiene un trabajador con un contrato temporal?," Un trabajador con un contrato temporal tiene derecho a ser pagado en moneda legal o mediante cheque u otra modalidad similar, previo informe al comité de empresa o delegados de personal. Si el empresario se retrasa en darle trabajo por impedimentos imputables al mismo y no al trabajador, este conserva el derecho a su salario sin compensación adicional por otro trabajo realizado anteriormente. También tiene derecho a efectuar la prestación de servicios a tiempo parcial y contrato de relevo. En caso de haberse especializado profesionalmente con cargo al empresario para poner en marcha proyectos determinados o realizar un trabajo específico, podrá pactarse su permanencia en dicha empresa durante cierto tiempo, pero el acuerdo no será superior a dos años y se formalizará siempre por escrito. Si abandona el trabajo antes del plazo, el empresario tendrá derecho a una indemnización de daños y perjuicios. Además, existe la posibilidad de que las empresas soliciten información relativa a si las personas a las que pretenden contratar han estado previamente contratadas bajo esta modalidad y la duración de estas contrataciones, con valor liberatorio a efectos de no exceder la duración máxima del contrato.","Los trabajadores con contratos temporales y de duración determinada tendrán los mismos derechos que los trabajadores con contratos de duración indefinida, sin perjuicio de las particularidades específicas de cada una de las modalidades contractuales en materia de extinción del contrato y de aquellas expresamente previstas en la ley en relación con los contratos formativos. 
El empresario deberá informar a los trabajadores de la empresa con contratos de duración determinada o temporales, incluidos los contratos formativos, sobre la existencia de puestos de trabajo vacantes, a fin de garantizarles las mismas oportunidades de acceder a puestos permanentes que los demás trabajadores."
51,¿Qué derechos tiene un trabajador con un contrato de duración determinada?," Un trabajador con un contrato de duración determinada no tiene derecho a permanecer indefinidamente en el trabajo. El máximo tiempo que puede durar este tipo de contrato está limitado y se basa en la información del servicio público de empleo competente. También, si el trabajador ha recibido una especialización profesional con cargo al empresario para poner en marcha proyectos determinados o realizar un trabajo específico, podrá pactarse entre ambos la permanencia en dicha empresa durante cierto tiempo, pero no superior a dos años. Si el trabajador abandona el trabajo antes del plazo establecido, el empresario tiene derecho a una indemnización de daños y perjuicios.","Los trabajadores con contratos temporales y de duración determinada tendrán los mismos derechos que los trabajadores con contratos de duración indefinida, sin perjuicio de las particularidades específicas de cada una de las modalidades contractuales en materia de extinción del contrato y de aquellas expresamente previstas en la ley en relación con los contratos formativos. 
Cuando un determinado derecho o condición de trabajo esté atribuido en las disposiciones legales o reglamentarias y en los convenios colectivos en función de una previa antigüedad del trabajador, esta deberá computarse según los mismos criterios para todos los trabajadores, cualquiera que sea su modalidad de contratación.
"
52,¿Qué características tiene un contrato fijo-discontinuo?," Un contrato fijo-discontinuo tiene las siguientes características:

a) El trabajador deberá realizar horas complementarias que deben estar pactadas con un mínimo de tres días de anticipación, salvo que el convenio establezca un plazo menor.
b) El pacto de horas complementarias podrá quedar sin efecto por renuncia del trabajador después de un año si concurre alguna de las siguientes circunstancias: atención de responsabilidades familiares, necesidades formativas o incompatibilidad con otro contrato a tiempo parcial.
c) El número de horas de trabajo es inferior al de un trabajador a tiempo completo y puede variar según el día, la semana, el mes o el año.
d) Las empresas que pretenden contratar trabajadores bajo este régimen pueden solicitar información sobre si las personas han estado previamente contratadas bajo esta modalidad.
e) Los convenios colectivos de ámbito sectorial pueden establecer una bolsa sectorial de empleo en la que se podrán integrar los trabajadores fijos-discontinuos durante los periodos de inactividad, con el objetivo de favorecer su contratación y su formación continua.
f) Los convenios colectivos pueden acordar la celebración a tiempo parcial de los contratos fijos-discontinuos en algunos sectores, y obligar a las empresas a elaborar un censo anual del personal fijo-discontinuo.","1. El contrato por tiempo indefinido fijo-discontinuo se concertará para realizar trabajos que tengan el carácter de fijos-discontinuos y no se repitan en fechas ciertas, dentro del volumen normal de actividad de la empresa.

A los supuestos de trabajos discontinuos que se repitan en fechas ciertas les será de aplicación la regulación del contrato a tiempo parcial celebrado por tiempo indefinido.

2. Los trabajadores fijos-discontinuos serán llamados en el orden y la forma que se determine en los respectivos convenios colectivos, pudiendo el trabajador, en caso de incumplimiento, reclamar en procedimiento de despido ante la jurisdicción social, iniciándose el plazo para ello desde el momento en que tuviese conocimiento de la falta de convocatoria.

3. Este contrato se deberá formalizar necesariamente por escrito en el modelo que se establezca y en él deberá figurar una indicación sobre la duración estimada de la actividad, así como sobre la forma y orden de llamamiento que establezca el convenio colectivo aplicable, haciendo constar igualmente, de manera orientativa, la jornada laboral estimada y su distribución horaria.

4. Los convenios colectivos de ámbito sectorial podrán acordar, cuando las peculiaridades de la actividad del sector así lo justifiquen, la celebración a tiempo parcial de los contratos fijos-discontinuos, así como los requisitos y especialidades para la conversión de contratos temporales en contratos fijos-discontinuos.
"
53,¿Es posible la discriminación en las relaciones laborales?," La discriminación en las relaciones laborales no está permitida por la legislación española. Existen medidas de acción positiva dirigidas a eliminar o compensar situaciones de discriminación, como se establece en el artículo 45.2. Además, se reconoce el derecho a una promoción económica al trabajador en función del trabajo desarrollado (artículo 25).","Se entenderán nulos y sin efecto los preceptos reglamentarios, las cláusulas de los convenios colectivos, los pactos individuales y las decisiones unilaterales del empresario que den lugar en el empleo, así como en materia de retribuciones, jornada y demás condiciones de trabajo, a situaciones de discriminación directa o indirecta 

Serán igualmente nulas las órdenes de discriminar y las decisiones del empresario que supongan un trato desfavorable de los trabajadores como reacción ante una reclamación efectuada en la empresa o ante una acción administrativa o judicial destinada a exigir el cumplimiento del principio de igualdad de trato y no discriminación.                                                                     
El empresario está obligado a pagar por la prestación de un trabajo de igual valor la misma retribución, satisfecha directa o indirectamente, y cualquiera que sea la naturaleza de la misma, salarial o extrasalarial, sin que pueda producirse discriminación alguna por razón de sexo en ninguno de los elementos o condiciones de aquella.
"
54,¿Es posible la discriminación en las relaciones laborales?," Sí, es posible la discriminación en las relaciones laborales. Sin embargo, el derecho español prohíbe la discriminación directa y indirecta entre mujeres y hombres. También se puede establecer medidas de acción positiva para eliminar o compensar situaciones de discriminación. Además, existe derecho a promoción económica en función del trabajo desarrollado.","Se entenderán nulos y sin efecto los preceptos reglamentarios, las cláusulas de los convenios colectivos, los pactos individuales y las decisiones unilaterales del empresario que den lugar en el empleo, así como en materia de retribuciones, jornada y demás condiciones de trabajo, a situaciones de discriminación directa o indirecta 

Serán igualmente nulas las órdenes de discriminar y las decisiones del empresario que supongan un trato desfavorable de los trabajadores como reacción ante una reclamación efectuada en la empresa o ante una acción administrativa o judicial destinada a exigir el cumplimiento del principio de igualdad de trato y no discriminación.                                                                     
El empresario está obligado a pagar por la prestación de un trabajo de igual valor la misma retribución, satisfecha directa o indirectamente, y cualquiera que sea la naturaleza de la misma, salarial o extrasalarial, sin que pueda producirse discriminación alguna por razón de sexo en ninguno de los elementos o condiciones de aquella.
"
55,¿Es posible realizar registros sobre el trabajador?," Es posible realizar registros sobre el trabajador, pero solo los que no sean secretos industriales, financieros o comerciales cuya divulgación pudiera obstaculizar el funcionamiento de la empresa o del centro de trabajo u ocasionar graves perjuicios en su estabilidad económica. La información debe dirigirse a los representantes legales de los trabajadores y una copia se enviará a la autoridad laboral.","Solo podrán realizarse registros sobre la persona del trabajador, en sus taquillas y efectos particulares, cuando sean necesarios para la protección del patrimonio empresarial y del de los demás trabajadores de la empresa, dentro del centro de trabajo y en horas de trabajo. "
56,¿Qué derechos y obligaciones tiene un trabajador en materia de seguridad y salud en el trabajo?," El trabajador tiene el derecho a una protección eficaz en materia de seguridad y salud en el trabajo (Artículo 19, punto 1) y está obligado a observar las medidas legales y reglamentarias de seguridad y salud en el trabajo (Artículo 19, punto 2). También tiene derecho a la intimidad en el uso de los dispositivos digitales puestos a su disposición por el empleador, a la desconexión digital y a la intimacia frente al uso de dispositivos de videovigilancia y geolocalización (Artículo 20 bis). Además, el empresario podrá verificar el estado de salud del trabajador si este lo justifica por faltas de asistencia al trabajo.","1. El trabajador, en la prestación de sus servicios, tendrá derecho a una protección eficaz en materia de seguridad y salud en el trabajo.

2. El trabajador está obligado a observar en su trabajo las medidas legales y reglamentarias de seguridad y salud en el trabajo.

3. En la inspección y control de dichas medidas que sean de observancia obligada por el empresario, el trabajador tiene derecho a participar por medio de sus representantes legales en el centro de trabajo, si no se cuenta con órganos o centros especializados competentes en la materia a tenor de la legislación vigente.
"
57,¿Es obligatorio realizar formación acerca de Prevención de Riesgos Laborales?," Sí, es obligatorio realizar formación acerca de Prevención de Riesgos Laborales. La Ley 31/1995, de 8 de noviembre, de Prevención de Riesgos Laborales establece normas que deben ser cumplidas en las contratas y subcontratas. Este reglamento se aplica incluso en los centros especiales de empleo y es obligatorio para los trabajadores menores de 18 años, ya que se prohíbe que realicen trabajos nocturnos o peligrosos, y se limitan las horas extraordinarias que pueden trabajar.","El empresario está obligado a garantizar que cada trabajador reciba una formación teórica y práctica, suficiente y adecuada, en materia preventiva tanto en el momento de su contratación, cualquiera que sea la modalidad o duración de esta, como cuando se produzcan cambios en las funciones que desempeñe o se introduzcan nuevas tecnologías o cambios en los equipos de trabajo. "
58,¿Cuál es la obligación de los delegados de prevención o representantes legales de los trabajadores en materia de seguridad y salud en el trabajo?," Los delegados de prevención o representantes legales de los trabajadores tienen la obligación de velar por la seguridad y salud en el trabajo. Este deber incluye observar las medidas legales y reglamentarias de seguridad y salud, así como ayudar a registrar la persona del trabajador cuando sea necesario y con respecto a la dignidad e intimidad del trabajador. Además, los trabajadores tienen derecho a la intimidad en el uso de dispositivos digitales puestos a su disposición por el empleador y a la desconexión digital, dentro de las leyes vigentes sobre protección de datos personales y garantía de los derechos digitales.","Los delegados de prevención y, en su defecto, los representantes legales de los trabajadores en el centro de trabajo, que aprecien una probabilidad seria y grave de accidente por la inobservancia de la legislación aplicable en la materia, requerirán al empresario por escrito para que adopte las medidas oportunas que hagan desaparecer el estado de riesgo; si la petición no fuese atendida en un plazo de cuatro días, se dirigirán a la autoridad competente; 

Si el riesgo de accidente fuera inminente, la paralización de las actividades podrá ser acordada por los representantes de los trabajadores, por mayoría de sus miembros. 
El acuerdo será comunicado de inmediato a la empresa y a la autoridad laboral, la cual, en veinticuatro horas, anulará o ratificará la paralización acordada.
"
59,¿Cuáles son los poderes de dirección y control del empresario en la actividad laboral?," El empresario tiene los poderes de dirección y control sobre su propia empresa, incluyendo la decisión final sobre las operaciones mercantiles y el asumir el riesgo y ventura de la misma. Sin embargo, debe consultar al comité de empresa sobre determinadas cuestiones y proporcionar informes trimestrales sobre la situación económica de la empresa y otros aspectos relevantes. El comité de empresa tiene derecho a ser informado sobre estas materias, y también se puede realizar un diálogo entre el empresario y el mismo respecto a cualquier pregunta determinada. Además, los trabajadores están organizados en grupos profesionales, que agrupan aptitudes, titulaciones y contenido general de la prestación profesional. La definición de estos grupos profesionales se basa en criterios correlacionales que garantizan la ausencia de sesgos de género y otros factores.","1. El trabajador estará obligado a realizar el trabajo convenido bajo la dirección del empresario o persona en quien este delegue.

 el trabajador debe al empresario la diligencia y la colaboración en el trabajo que marquen las disposiciones legales, los convenios colectivos y las órdenes o instrucciones adoptadas por aquel en el ejercicio regular de sus facultades de dirección y, en su defecto, por los usos y costumbres. 
3. El empresario podrá adoptar las medidas que estime más oportunas de vigilancia y control para verificar el cumplimiento por el trabajador de sus obligaciones y deberes laborales, 
4. El empresario podrá verificar el estado de salud del trabajador que sea alegado por este para justificar sus faltas de asistencia al trabajo, mediante reconocimiento a cargo de personal médico. La negativa del trabajador a dichos reconocimientos podrá determinar la suspensión de los derechos económicos que pudieran existir a cargo del empresario por dichas situaciones.
"
60,¿Puede el trabajador tener una prestación laboral para diferentes empresarios?," Sí, el trabajador puede tener una prestación laboral para diferentes empresarios, pero debe cumplir con las condiciones establecidas en la legislación aplicable. Deberá haber un contrato formal entre el trabajador y cada una de las empresas, y se computarán los tiempos de servicios prestados en la antigüedad del trabajador en la empresa.","No podrá efectuarse la prestación laboral de un trabajador para diversos empresarios cuando se estime concurrencia desleal o cuando se pacte la plena dedicación mediante compensación económica expresa, en los términos que al efecto se convengan.
"
61,¿Cuáles son las características de un pacto de no concurrencia posterior a la extinción del contrato?," Un pacto de no concurrencia posterior a la extinción del contrato tiene la característica de permitir que el empleador aplaze la concesión del permiso parental por un período razonable si disfrutar del mismo altera seriamente el funcionamiento correcto de la empresa. La persona trabajadora tendrá derecho a recibir una indemnización si el contrato se extingue, según lo estipulado en el contrato o la legislación laboral. También hay que tener en cuenta que las personas fijas-discontinuas pueden ejercer acciones en caso de incumplimientos relacionados con el llamamiento y que los plazos de inactividad solo podrán producirse como plazos de espera de recolocación entre subcontrataciones."," no podrá tener una duración superior a dos años para los técnicos y de seis meses para los demás trabajadores, solo será válido si concurren los requisitos siguientes:

a) Que el empresario tenga un efectivo interés industrial o comercial en ello.

b) Que se satisfaga al trabajador una compensación económica adecuada.
"
62,¿Cuál es el régimen de la compensación económica por plena dedicación del trabajador?," La compensación económica por plena dedicación del trabajador se establece en veinte días por año de servicio, con un límite máximo de una anualidad. El salario diario, base del cálculo, no puede exceder el doble del salario mínimo interprofesional, incluyendo la parte proporcional de las pagas extraordinarias.","el trabajador podrá rescindir el acuerdo y recuperar su libertad de trabajo en otro empleo, comunicándolo por escrito al empresario con un preaviso de treinta días, perdiéndose en este caso la compensación económica u otros derechos vinculados a la plena dedicación."
63,¿Tendrá derecho el empresario a percibir una compensación económica por especialización profesional si se abandona el trabajo?," Si el empresario ha invertido en una especialización profesional para un proyecto o trabajo específico y el empleado abandona antes del plazo pactado, podrá recibir una indemnización de daños y perjuicios. El acuerdo debe formalizarse por escrito y no debe durar más de dos años."," El acuerdo no será de duración superior a dos años y se formalizará siempre por escrito. Si el trabajador abandona el trabajo antes del plazo, el empresario tendrá derecho a una indemnización de daños y perjuicios."
64,¿Cuáles son las reglas del sistema de clasificación profesional?,"1. Un grupo profesional agrupa unitariamente las aptitudes, profesiones y contenido de trabajo del trabajador. Se basa en criterios que garantizan la ausencia de sesgos de género, puestos de trabajo y retribuciones.
2. Puede establecerse un nuevo colegio para cada grupo profesional, en función de su composición. Las normas electorales se adaptan a dicho número de colegios, y los puestos del comité son repartidos proporcionalmente en cada empresa.
3. Para la expedición de certificaciones acreditativas de organizaciones sindicales, las comunidades autónomas deben remitir mensualmente copia de actas electorales a la oficina pública estatal.","1. Mediante la negociación colectiva o, en su defecto, acuerdo entre la empresa y los representantes de los trabajadores, se establecerá el sistema de clasificación profesional de los trabajadores por medio de grupos profesionales.

2. Se entenderá por grupo profesional el que agrupe unitariamente las aptitudes profesionales, titulaciones y contenido general de la prestación, y podrá incluir distintas tareas, funciones, especialidades profesionales o responsabilidades asignadas al trabajador.

3. La definición de los grupos profesionales se ajustará a criterios y sistemas que tengan como objeto garantizar la ausencia de discriminación, tanto directa como indirecta, entre mujeres y hombres.

4. Por acuerdo entre el trabajador y el empresario se asignará al trabajador un grupo profesional y se establecerá como contenido de la prestación laboral objeto del contrato de trabajo la realización de todas las funciones correspondientes al grupo profesional asignado o solamente de alguna de ellas. Cuando se acuerde la polivalencia funcional o la realización de funciones propias de más de un grupo, la equiparación se realizará en virtud de las funciones que se desempeñen durante mayor tiempo.
"
65,¿Qué derechos tiene el trabajador respecto a la promoción y formación profesional en el trabajo?,"1. Los trabajadores tienen derecho a un permiso retribuido de veinte horas anuales de formación profesional relacionada con la actividad empresarial y este derecho se entiende cumplido cuando el trabajador puede participar en acciones formativas dirigidas a la obtención de la formación profesional para su empleo.
2. Los trabajadores que han trabajado en la empresa durante al menos un año tienen derecho a esta formación, acumulable por cinco años.
3. La indemnización económica y otros derechos vinculados a la plena dedicación no se comprenden en el derecho a formación que deba obligatoriamente impartir la empresa al trabajador.
4. Si un trabajador ha recibido una especialización profesional con cargo al empleador para poner en marcha proyectos determinados o realizar trabajo específico, podrá pactarse la permanencia en dicha empresa durante cierto tiempo y si el trabajador abandona antes del plazo, el empleador tendrá derecho a una indemnización de daños y perjuicios.
5. El sistema de clasificación profesional de los trabajadores se establecerá mediante negociación colectiva o acuerdo entre la empresa y los representantes de los trabajadores, mediante criterios y sistemas que garanticen la ausencia de discriminación entre mujeres y hombres.
6. El trabajo asignado a un trabajador se determina por acuerdo entre el trabajador y el empleador, y se asigna un grupo profesional al trabajador y se establece como contenido de la prestación laboral objeto del contrato de trabajo la realización de todas las funciones correspondientes al grupo profesional asignado o solamente de alguna de ellas.
7. Si se acuerda la polivalencia funcional o la realización de funciones propias de más de un grupo, la equiparación se realizará en virtud de las funciones que se desempeñan durante mayor tiempo.","a) Al disfrute de los permisos necesarios para concurrir a exámenes, 
cuando curse con regularidad estudios para la obtención de un título académico o profesional.

b) A la adaptación de la jornada ordinaria de trabajo para la asistencia a cursos de formación profesional.

c) A la concesión de los permisos oportunos de formación o perfeccionamiento profesional con reserva del puesto de trabajo.

d) A la formación necesaria para su adaptación a las modificaciones operadas en el puesto de trabajo. La misma correrá a cargo de la empresa, 
El tiempo destinado a la formación se considerará en todo caso tiempo de trabajo efectivo.

3. Los trabajadores con al menos un año de antigüedad en la empresa tienen derecho a un permiso retribuido de veinte horas anuales de formación profesional para el empleo, vinculada a la actividad de la empresa, acumulables por un periodo de hasta cinco años. "
66,¿Cómo se regulan los ascensos?," La regulación de los ascensos se encuentra en el Régimen jurídico aplicable en los casos de contratas y subcontratas suscritas con centros especiales de empleo. Si tienes preguntas sobre cómo funcionan las elecciones para delegados y comités de empresa, se encuentra en el artículo 75 de la Legislación Consolidada.","1. Los ascensos dentro del sistema de clasificación profesional se producirán conforme a lo que se establezca en convenio o, en su defecto, en acuerdo colectivo entre la empresa y los representantes de los trabajadores.

teniendo en cuenta la formación, méritos, antigüedad del trabajador, así como las facultades organizativas del empresario.

2. Los ascensos y la promoción profesional en la empresa se ajustarán a criterios y sistemas que tengan como objetivo garantizar la ausencia de discriminación, tanto directa como indirecta, entre mujeres y hombres, pudiendo establecerse medidas de acción positiva dirigidas a eliminar o compensar situaciones de discriminación.
"
67,¿Cómo se regula la promoción económica?," La promoción económica se regula mediante el seguimiento de las situaciones económicas negativas que se desprendan de los resultados de la empresa, especialmente cuando exista una mala situación económica. Las comunidades autónomas deben remitir mensualmente copias de las actas electorales registradas a la oficina pública estatal para expedición de las certificaciones acreditativas de la capacidad representativa de las organizaciones sindicales en el ámbito estatal.","1. El trabajador, en función del trabajo desarrollado, podrá tener derecho a una promoción económica en los términos fijados en convenio colectivo o contrato individual."
68,¿Qué se considera salario?," Salario no se menciona en el contexto proporcionado. Por lo tanto, no puedo responder a tu pregunta con precisión.","1. Se considerará salario la totalidad de las percepciones económicas de los trabajadores, en dinero o en especie, por la prestación profesional de los servicios laborales por cuenta ajena, ya retribuyan el trabajo efectivo, cualquiera que sea la forma de remuneración, o los periodos de descanso computables como de trabajo.

En ningún caso, incluidas las relaciones laborales de carácter especial a que se refiere el artículo 2, el salario en especie podrá superar el treinta por ciento de las percepciones salariales del trabajador, ni dar lugar a la minoración de la cuantía íntegra en dinero del salario mínimo interprofesional.

2. No tendrán la consideración de salario las cantidades percibidas por el trabajador en concepto de indemnizaciones o suplidos por los gastos realizados como consecuencia de su actividad laboral, las prestaciones e indemnizaciones de la Seguridad Social y las indemnizaciones correspondientes a traslados, suspensiones o despidos.
"
69,¿Qué debe comprender el salario?," El salario es una remuneración monetaria que una empresa paga a su empleado por el trabajo realizado. La cantidad del salario puede establecerse en función de la productividad de la empresa y, si se crea un nuevo colegio para adaptarse a la composición de la empresa, las normas electorales se ajustarán al número de colegios correspondientes. Las posiciones del comité serán asignadas proporcionalmente en cada empresa. Además, el contrato de trabajo puede suspenderse por acuerdo mutuo de las partes o por causas válidas estipuladas en el contrato.","Mediante la negociación colectiva o, en su defecto, el contrato individual, se determinará la estructura del salario, que deberá comprender el salario base, como retribución fijada por unidad de tiempo o de obra y, en su caso, complementos salariales fijados en función de circunstancias relativas a las condiciones personales del trabajador, al trabajo realizado o a la situación y resultados de la empresa, que se calcularán conforme a los criterios que a tal efecto se pacten. Igualmente se pactará el carácter consolidable o no de dichos complementos salariales, no teniendo el carácter de consolidables, salvo acuerdo en contrario, los que estén vinculados al puesto de trabajo o a la situación y resultados de la empresa."
70,¿Quién satisface las cargas fiscales y de Seguridad Social a cargo del trabajador?," Los trabajadores y la administración del Fondo de Garantía Salarial (si está aplicable) satisface las cargas fiscales y de Seguridad Social. El pago se hace mediante aportaciones de los empresarios públicos y privados, según lo estipulado en la ley. La tasa de cotización se fija por el gobierno.","Todas las cargas fiscales y de Seguridad Social a cargo del trabajador serán satisfechas por el mismo, siendo nulo todo pacto en contrario."
71,¿Cómo se fija el Salario Mínimo Interprofesional?," El Salario Mínimo Interprofesional se fija proporcionalmente en el importe del salario mínimo computado anualmente prorrateado entre doce meses, según lo estipulado en la Ley Consolidada. No hay información sobre si las pagas o gratificaciones extraordinarias se incluyen en este cálculo en el contexto proporcionado.","1. El Gobierno fijará, previa consulta con las organizaciones sindicales y asociaciones empresariales más representativas, anualmente, el salario mínimo interprofesional, 

Igualmente se fijará una revisión semestral para el caso de que no se cumplan las previsiones sobre el índice de precios citado.

La revisión del salario mínimo interprofesional no afectará a la estructura ni a la cuantía de los salarios profesionales cuando estos, en su conjunto y cómputo anual, fueran superiores a aquel.

2. El salario mínimo interprofesional, en su cuantía, es inembargable.
"
72,¿Cómo se liquida y se paga el salario?,"1. El salario se liquida al empresario a través de moneda de curso legal, cheque o cualquier otra modalidad similar a través de entidades de crédito. El importe del salario no puede superar el límite de inembargabilidad, que es establecido por el importe del salario mínimo interprofesional en cómputo anual prorrateado entre doce meses.

2. Si el trabajador no puede prestar sus servicios debido a impedimentos imputables al empresario, conservará el derecho a su salario y no podrá ser compensado con otro trabajo realizado en otro tiempo.

3. El contrato de trabajo se puede suspender mutuamente por las partes o por causas consignadas válidamente en el mismo. La suspensión del contrato puede ser efectuada por el empresario si el trabajador no pudiera prestar sus servicios una vez vigente el contrato debido a impedimentos imputables al mismo y no al trabajador.","1. La liquidación y el pago del salario se harán puntual y documentalmente en la fecha y lugar convenidos o conforme a los usos y costumbres. El periodo de tiempo a que se refiere el abono de las retribuciones periódicas y regulares no podrá exceder de un mes.
La documentación del salario se realizará mediante la entrega al trabajador de un recibo individual y justificativo del pago del mismo. "
73,¿Cómo se regulan las gratificaciones extraordinarias?," Las gratificaciones extraordinarias se regulan en el marco de la negociación colectiva, donde pueden establecerse medidas de acción positiva para favorecer el acceso de las mujeres a ellas. El límite de inembargabilidad de las mismas está constituido por el importe del salario mínimo interprofesional en cómputo anual prorrateado entre doce meses. La regulación de otras medidas para fomentar el empleo, como subvenciones y desgravaciones, se hace previa consulta a las organizaciones sindicales y asociaciones empresariales más representativas, con prioridad en favorecer el empleo estable de los trabajadores desempleados y la conversión de contratos temporales en contratos por tiempo indefinido.","El trabajador tiene derecho a dos gratificaciones extraordinarias al año, una de ellas con ocasión de las fiestas de Navidad y la otra en el mes que se fije por convenio colectivo o por acuerdo entre el empresario y los representantes legales de los trabajadores. Igualmente se fijará por convenio colectivo la cuantía de tales gratificaciones.

No obstante, podrá acordarse en convenio colectivo que las gratificaciones extraordinarias se prorrateen en las doce mensualidades.
"
74,¿Cuáles son las garantías de las que goza el salario?," Las garantías del salario se encuentran en la Decisión no les ha facilitado la información necesaria no podrá ser tomada en consideración (Disposición adicional vigesimoséptima) y la negociación colectiva puede establecer medidas de acción positiva para favorecer el acceso de las mujeres a todos los trabajos (Sección 3.ª Suspensión del contrato, Artículo 45). También se pueden otorgar subvenciones, desgravaciones y otras medidas por parte del Gobierno para fomentar el empleo de grupos específicos de trabajadores que encuentren dificultades especiales para acceder al empleo (Boletín Oficial del Estado, página 47).","1. Los créditos salariales por los últimos treinta días de trabajo y en cuantía que no supere el doble del salario mínimo interprofesional gozarán de preferencia sobre cualquier otro crédito, aunque este se encuentre garantizado por prenda o hipoteca.

2. Los créditos salariales gozarán de preferencia sobre cualquier otro crédito

3. Los créditos por salarios no protegidos en los apartados anteriores tendrán la condición de singularmente privilegiados en la cuantía que resulte de multiplicar el triple del salario mínimo interprofesional por el número de días del salario pendientes de pago, gozando de preferencia sobre cualquier otro crédito, excepto los créditos con derecho real, en los supuestos en los que estos, con arreglo a la ley, sean preferentes. La misma consideración tendrán las indemnizaciones por despido en la cuantía correspondiente al mínimo legal calculada sobre una base que no supere el triple del salario mínimo.

4. El plazo para ejercitar los derechos de preferencia del crédito salarial es de un año, a contar desde el momento en que debió percibirse el salario, transcurrido el cual prescribirán tales derechos.
"
75,¿Qué es el Fondo de Garantía Salarial?, El Fondo de Garantía Salarial no se menciona en el contexto proporcionado.,"1. El Fondo de Garantía Salarial, abonará a los trabajadores el importe de los salarios pendientes de pago a causa de insolvencia o concurso del empresario.

A los anteriores efectos, se considerará salario la cantidad reconocida como tal en acto de conciliación o en resolución judicial por todos los conceptos a que se refiere el artículo 26.1, así como los salarios de tramitación en los supuestos en que legalmente procedan, sin que pueda el Fondo abonar, por uno u otro concepto, conjunta o separadamente, un importe superior a la cantidad resultante de multiplicar el doble del salario mínimo interprofesional diario, incluyendo la parte proporcional de las pagas extraordinarias, por el número de días de salario pendiente de pago, con un máximo de ciento veinte días.
"
