,question,answer,ground_truth
43,¿Qué derechos y obligaciones tiene un trabajador en periodo de prueba?," Durante el período de prueba, un trabajador tiene derecho a protección a la salud, según la Ley de Trabajo. El máximo es de doce meses. Si el contrato se declara nulo, el trabajador puede reclamar la remuneración correspondiente al trabajo prestado bajo un contrato válido. En caso de nulidad por discriminación salarial por razón de sexo, el trabajador tiene derecho a la retribución correspondiente al trabajo igual o de igual valor. Los trabajadores en periodo de prueba tienen los mismos derechos que los trabajadores permanentes cuando corresponda su naturaleza, y se debe garantizar la ausencia de discriminación entre mujeres y hombres en atención a su naturaleza.","Durante el periodo de prueba, el trabajador tendrá los derechos y obligaciones correspondientes al puesto de trabajo que desempeñe como si fuera de plantilla, excepto los derivados de la resolución de la relación laboral, "
44,¿Qué sucede si tanscurre el periodo de prueba sin desestimiento?," Si pasa el periodo de prueba sin desestimiento, no se pueden imponer sanciones que reduzcan la duración de las vacaciones o otras minoraciones de derechos al descanso del trabajador, ni multas por haber. El plazo máximo para ejercitar acciones derivadas del contrato de trabajo sin señalado plazo especial es de un año desde su terminación, siempre y cuando no se trate de percepciones económicas o obligaciones de carácter único que no puedan tener lugar después de extinguido el contrato. El ejercicio de la acción contra el despido o resolución de contratos temporales caducará a los 20 días siguientes de aquel en que se hubiera producido. Los plazos se computan desde el día en que pudieran ejercitarse y están interrumpidos por la presentación de solicitud de conciliación ante el órgano público competente.","Transcurrido el periodo de prueba sin que se haya producido el desistimiento, el contrato producirá plenos efectos, computándose el tiempo de los servicios prestados en la antigüedad "
45,¿Qué situaciones interrumpen el periodo de prueba?," La situación que interrumpe el periodo de prueba es cuando el trabajador ya ha desempeñado las mismas funciones con anterioridad en la empresa. También, durante el periodo de prueba, la resolución a instancia empresarial será nula en el caso de las trabajadoras por razón de embarazo o maternidad, salvo que concurran motivos no relacionados con el embarazo o maternidad.","Las situaciones de incapacidad temporal, riesgo durante el embarazo, maternidad, adopción, guarda con fines de adopción, acogimiento, riesgo durante la lactancia y paternidad, que afecten al trabajador durante el periodo de prueba, interrumpen el cómputo del mismo siempre que se produzca acuerdo entre ambas partes.
"
46,¿Qué tipos de trabajo se pueden realizar respecto a la duración del contrato?,"1. Contrato por tiempo indefinido, contrato formativo a tiempo parcial, contrato de relevo, contrato formativo en alternancia, y posibilidad de contratar trabajadores a tiempo parcial para realizar horas complementarias (si no hay contrato formativo).
2. Las personas contratadas con contrato formativo en alternancia no pueden realizar horas complementarias ni horas extraordinarias, nocturnos ni trabajo a turnos, excepto si es necesario para el desarrollo de los aprendizajes previstos en el plan formativo.
3. No se puede establecer periodo de prueba en estos contratos. La retribución será la establecida en el convenio colectivo de trabajo.",El contrato de trabajo podrá concertarse por tiempo indefinido o por una duración determinada.
47,¿Cuándo se pueden realizar contratos de duración determinada?," Los contratos formativos pueden realizarse cuando la actividad o puesto de trabajo correspondiente no haya sido desempeñado con anterioridad por la persona trabajadora en la misma empresa durante más de seis meses. Estos contratos tienen una duración determinada y no podrán establecerse periodo de prueba. No pueden realizar horas complementarias ni horas extraordinarias, trabajos nocturnos ni a turnos, salvo excepciones. La retribución será la establecida en el convenio colectivo y puede realizarse actividades laborales fuera de estos periodos si las actividades formativas no pueden desarrollarse en otros momentos debido a la naturaleza de la actividad.","a) Cuando se contrate al trabajador para la realización de una obra o servicio determinados, con autonomía y sustantividad propia dentro de la actividad de la empresa y cuya ejecución, aunque limitada en el tiempo, sea en principio de duración incierta.
no podrán tener una duración superior a tres años ampliable hasta doce meses más por convenio colectivo de ámbito sectorial 
Transcurridos estos plazos, los trabajadores adquirirán la condición de trabajadores fijos de la empresa.
b) Cuando las circunstancias del mercado, acumulación de tareas o exceso de pedidos así lo exigieran, aun tratándose de la actividad normal de la empresa. En tales casos, los contratos podrán tener una duración máxima de seis meses, dentro de un periodo de doce meses, contados a partir del momento en que se produzcan dichas causas. Por convenio colectivo de ámbito sectorial estatal o, en su defecto, por convenio colectivo sectorial de ámbito inferior, podrá modificarse la duración máxima de estos contratos y el periodo dentro del cual se puedan realizar en atención al carácter estacional de la actividad en que dichas circunstancias se puedan producir. En tal supuesto, el periodo máximo dentro del cual se podrán realizar será de dieciocho meses, no pudiendo superar la duración del contrato las tres cuartas partes del periodo de referencia establecido ni, como máximo, doce meses.

En caso de que el contrato se hubiera concertado por una duración inferior a la máxima legal o convencionalmente establecida, podrá prorrogarse mediante acuerdo de las partes, por una única vez, sin que la duración total del contrato pueda exceder de dicha duración máxima.
c) Cuando se trate de sustituir a trabajadores con derecho a reserva del puesto de trabajo, siempre que en el contrato de trabajo se especifique el nombre del sustituido y la causa de sustitución.
"
48,¿Qué efecto tiene un contrato temporal celebrado en fraude de ley?," Un contrato temporal celebrado en fraude de ley no tiene efectos legales válidos. Si el contrato es temporal y cumple con las disposiciones legales, puede ser válido. El límite máximo de duración para un contrato temporal en caso de selección o promoción definitiva es tres meses, o el plazo inferior recogido en convenio colectivo. Los trabajadores contratados de esta manera obtendrán la condición de fijos. Si no se cumple la exigencia de forma escrita, el contrato se presumirá celebrado por tiempo indefinido y a jornada completa. Las sanciones que consistan en la reducción de vacaciones o otra minoración de derechos al descanso son ilegales.",Se presumirán por tiempo indefinido los contratos temporales celebrados en fraude de ley.
49,¿Cuándo se deben notificar los contratos determinados a la representación legal de los trabajadores?," Los contratos determinados a la representación legal de los trabajadores deben notificarse cuando no exista obligación legal de entregar copia básica del contrato. El empresario debe comunicar el contenido de estos contratos y las prórrogas en un plazo máximo de 10 días a la Oficina Pública de Empleo. Además, deben notificarse los contratos realizados de acuerdo con la modalidad de contratación por tiempo determinado cuando no se requiere una copia básica del contrato. Las empresas pueden establecer planes de reducción de la temporalidad y fijar criterios relativos a la adecuada relación entre el volumen de la contratación de carácter temporal y la plantilla total de la empresa. Las discrepancias se resuelven por la autoridad laboral, previo informe de la Inspección de Trabajo y Seguridad Social.",Los empresarios habrán de notificar a la representación legal de los trabajadores en las empresas los contratos realizados de acuerdo con las modalidades de contratación por tiempo determinado previstas en este artículo cuando no exista obligación legal de entregar copia básica de los mismos.
50,¿Qué derechos tiene un trabajador con un contrato temporal?," Un trabajador con un contrato temporal tiene derecho a la remuneración por el trabajo prestado y puede exigirlo si el contrato resulta nulo. También tiene derecho a la retribución correspondiente al trabajo igual o de igual valor en caso de discriminación salarial por razón de sexo. Si se celebra un contrato formativo, su duración no podrá exceder la máxima establecida. También tiene derecho a que el servicio público de empleo informe sobre si ha estado previamente contratado bajo esta modalidad y la duración de esas contrataciones. Además, puede trabajar en común o en un grupo de trabajadores, en cuyo caso se mantendrán los derechos y deberes respecto de cada uno individualmente. También puede celebrar contrato a tiempo parcial o de relevo, con duración inferior a la jornada de trabajo de un trabajador a tiempo completo.","Los trabajadores con contratos temporales y de duración determinada tendrán los mismos derechos que los trabajadores con contratos de duración indefinida, sin perjuicio de las particularidades específicas de cada una de las modalidades contractuales en materia de extinción del contrato y de aquellas expresamente previstas en la ley en relación con los contratos formativos. 
El empresario deberá informar a los trabajadores de la empresa con contratos de duración determinada o temporales, incluidos los contratos formativos, sobre la existencia de puestos de trabajo vacantes, a fin de garantizarles las mismas oportunidades de acceder a puestos permanentes que los demás trabajadores."
51,¿Qué derechos tiene un trabajador con un contrato de duración determinada?," Un trabajador con un contrato de duración determinada en la modalidad de trabajo formativo, tiene derecho a que su contrato no exceda la duración máxima establecida, y además, puede ser solicitado información sobre si ha estado previamente contratado bajo esta modalidad y la duración de esas contrataciones. Además, este contrato podrá celebrarse por tiempo parcial, siempre y cuando cumpla con las reglas establecidas en el artículo 12 del texto proporcionado.","Los trabajadores con contratos temporales y de duración determinada tendrán los mismos derechos que los trabajadores con contratos de duración indefinida, sin perjuicio de las particularidades específicas de cada una de las modalidades contractuales en materia de extinción del contrato y de aquellas expresamente previstas en la ley en relación con los contratos formativos. 
Cuando un determinado derecho o condición de trabajo esté atribuido en las disposiciones legales o reglamentarias y en los convenios colectivos en función de una previa antigüedad del trabajador, esta deberá computarse según los mismos criterios para todos los trabajadores, cualquiera que sea su modalidad de contratación.
"
52,¿Qué características tiene un contrato fijo-discontinuo?," El contrato fijo-discontinuo es un tipo de contrato a tiempo parcial que puede durar indefinidamente o por una duración determinada, según sea legalmente permitido. Características importantes incluyen la formalización obligatoria en escritura, especificando el número de horas ordinarias del trabajo y las reglas para contratos de sustitución que permitan completar una jornada reducida debidamente justificada o cubrir temporalmente un puesto de trabajo durante la selección o promoción. Todos los contratos de trabajo, incluso fijos-discontinuos, deben constar por escrito según se indica en la legislación legal.","1. El contrato por tiempo indefinido fijo-discontinuo se concertará para realizar trabajos que tengan el carácter de fijos-discontinuos y no se repitan en fechas ciertas, dentro del volumen normal de actividad de la empresa.

A los supuestos de trabajos discontinuos que se repitan en fechas ciertas les será de aplicación la regulación del contrato a tiempo parcial celebrado por tiempo indefinido.

2. Los trabajadores fijos-discontinuos serán llamados en el orden y la forma que se determine en los respectivos convenios colectivos, pudiendo el trabajador, en caso de incumplimiento, reclamar en procedimiento de despido ante la jurisdicción social, iniciándose el plazo para ello desde el momento en que tuviese conocimiento de la falta de convocatoria.

3. Este contrato se deberá formalizar necesariamente por escrito en el modelo que se establezca y en él deberá figurar una indicación sobre la duración estimada de la actividad, así como sobre la forma y orden de llamamiento que establezca el convenio colectivo aplicable, haciendo constar igualmente, de manera orientativa, la jornada laboral estimada y su distribución horaria.

4. Los convenios colectivos de ámbito sectorial podrán acordar, cuando las peculiaridades de la actividad del sector así lo justifiquen, la celebración a tiempo parcial de los contratos fijos-discontinuos, así como los requisitos y especialidades para la conversión de contratos temporales en contratos fijos-discontinuos.
"
53,¿Es posible la discriminación en las relaciones laborales?," Sí, es posible la discriminación en las relaciones laborales. Sin embargo, el texto especifica que se prohíbe cualquier cláusula o precepto reglamentario que resulte más favorable para las personas trabajadoras que lo establecido en los convenios o acuerdos estatales. También se establece que hay determinados temas que son materias no negociables, como el periodo de prueba, la clasificación profesional y el régimen disciplinario.","Se entenderán nulos y sin efecto los preceptos reglamentarios, las cláusulas de los convenios colectivos, los pactos individuales y las decisiones unilaterales del empresario que den lugar en el empleo, así como en materia de retribuciones, jornada y demás condiciones de trabajo, a situaciones de discriminación directa o indirecta 

Serán igualmente nulas las órdenes de discriminar y las decisiones del empresario que supongan un trato desfavorable de los trabajadores como reacción ante una reclamación efectuada en la empresa o ante una acción administrativa o judicial destinada a exigir el cumplimiento del principio de igualdad de trato y no discriminación.                                                                     
El empresario está obligado a pagar por la prestación de un trabajo de igual valor la misma retribución, satisfecha directa o indirectamente, y cualquiera que sea la naturaleza de la misma, salarial o extrasalarial, sin que pueda producirse discriminación alguna por razón de sexo en ninguno de los elementos o condiciones de aquella.
"
54,¿Es posible la discriminación en las relaciones laborales?," Es posible la discriminación en las relaciones laborales, pero el texto menciona que se prohíbe cualquier cláusula de los convenios colectivos o decisiones unilaterales del empresario que resulte más favorable para las personas trabajadoras que lo fijado en los convenios o acuerdos estatales. La igualdad entre mujeres y hombres se busca alcanzando mediante la reducción de la edad de jubilación en actividades económicas con una baja tasa de ocupación de las mujeres trabajadoras. Además, se busca garantizar el acceso a puestos de trabajo vacantes y la consideración de colectivo prioritario para el acceso a iniciativas de formación profesional durante los periodos de inactividad. La ley establece que en determinados casos, se consideran materias no negociables como el periodo de prueba, las modalidades de contratación, la clasificación profesional y el régimen disciplinario.","Se entenderán nulos y sin efecto los preceptos reglamentarios, las cláusulas de los convenios colectivos, los pactos individuales y las decisiones unilaterales del empresario que den lugar en el empleo, así como en materia de retribuciones, jornada y demás condiciones de trabajo, a situaciones de discriminación directa o indirecta 

Serán igualmente nulas las órdenes de discriminar y las decisiones del empresario que supongan un trato desfavorable de los trabajadores como reacción ante una reclamación efectuada en la empresa o ante una acción administrativa o judicial destinada a exigir el cumplimiento del principio de igualdad de trato y no discriminación.                                                                     
El empresario está obligado a pagar por la prestación de un trabajo de igual valor la misma retribución, satisfecha directa o indirectamente, y cualquiera que sea la naturaleza de la misma, salarial o extrasalarial, sin que pueda producirse discriminación alguna por razón de sexo en ninguno de los elementos o condiciones de aquella.
"
55,¿Es posible realizar registros sobre el trabajador?,"1. Sí, es posible registrar el trabajador, incluyendo sus datos personales, contrato de empleo y cualquier otra información relevante para la gestión del trabajo.

2. El empresario debe realizar el pago al trabajador a través de medios legales como moneda de curso legal o cheque, previo informe al comité de empresa o delegados de personal.

3. También puede registrar la producción y ventas, así como las previsiones del empleo, incluyendo el número de contratos y los tipos utilizados, incluido el trabajo a tiempo parcial y realización de horas complementarias.

4. El empleo se registra también indirectamente entre mujeres y hombres, con posibilidad de establecer medidas de acción positiva para eliminar o compensar situaciones de discriminación.

5. El trabajador tiene derecho a una promoción económica en función del trabajo desarrollado, esto se fija en un convenio colectivo o contrato individual.","Solo podrán realizarse registros sobre la persona del trabajador, en sus taquillas y efectos particulares, cuando sean necesarios para la protección del patrimonio empresarial y del de los demás trabajadores de la empresa, dentro del centro de trabajo y en horas de trabajo. "
56,¿Qué derechos y obligaciones tiene un trabajador en materia de seguridad y salud en el trabajo?," El trabajador tiene derecho a protección eficaz en materia de seguridad y salud en el trabajo, y está obligado a observar las medidas legales y reglamentarias de seguridad y salud. Además, participa en la gestión de obras sociales si se determina por convenio colectivo, colabora con la dirección de la empresa para conseguir el mantenimiento y aumento de la productividad, y debe al empresario la diligencia y colaboración en el trabajo marcada por las disposiciones legales, los convenios colectivos y las órdenes o instrucciones adoptadas por el empresario. El empresario puede verificar el cumplimiento de las obligaciones del trabajador y el estado de su salud pero con respecto a la dignidad e intimidad del trabajador.","1. El trabajador, en la prestación de sus servicios, tendrá derecho a una protección eficaz en materia de seguridad y salud en el trabajo.

2. El trabajador está obligado a observar en su trabajo las medidas legales y reglamentarias de seguridad y salud en el trabajo.

3. En la inspección y control de dichas medidas que sean de observancia obligada por el empresario, el trabajador tiene derecho a participar por medio de sus representantes legales en el centro de trabajo, si no se cuenta con órganos o centros especializados competentes en la materia a tenor de la legislación vigente.
"
57,¿Es obligatorio realizar formación acerca de Prevención de Riesgos Laborales?," Sí, es obligatorio realizar formación acerca de Prevención de Riesgos Laborales para todos los trabajadores, y este debe ser tanto teórico como práctico. La formación debe proporcionarse en el momento de su contratación y cuando se produzcan cambios en sus funciones o se introduzcan nuevas tecnologías o equipos de trabajo. El empresario está obligado a garantizar la formación, y el trabajador está obligado a seguir la misma. Todo esto sigue la Ley 31/1995 de Prevención de Riesgos Laborales y sus normas de desarrollo. Además, se prohíbe la admisión al trabajo a menores de 16 años, y los menores de 18 años no pueden realizar trabajos nocturnos ni aquellas actividades o puestos de trabajo que establezcan limitaciones a su contratación en virtud de la Ley 31/1995. La intervención de menores de 16 años en espectáculos públicos solo se autorizará en casos excepcionales por la autoridad laboral, siempre que no suponga peligro para su salud ni para su formación profesional y humana.","El empresario está obligado a garantizar que cada trabajador reciba una formación teórica y práctica, suficiente y adecuada, en materia preventiva tanto en el momento de su contratación, cualquiera que sea la modalidad o duración de esta, como cuando se produzcan cambios en las funciones que desempeñe o se introduzcan nuevas tecnologías o cambios en los equipos de trabajo. "
58,¿Cuál es la obligación de los delegados de prevención o representantes legales de los trabajadores en materia de seguridad y salud en el trabajo?," Los delegados de prevención o representantes legales de los trabajadores tienen las siguientes obligaciones en materia de seguridad y salud en el trabajo:
1. Vigilar en el cumplimiento de las normas laborales, de seguridad social y de empleo, así como del resto de los pactos, condiciones y usos de empresa en vigor.
2. Vigilar y controlar las condiciones de seguridad y salud en el desarrollo del trabajo en la empresa.
3. Vigilar el respeto y aplicación del principio de igualdad de trato y de oportunidades entre mujeres y hombres, especialmente en materia salarial.
4. Participar, cuando sea determinado por convenio colectivo, en la gestión de obras sociales establecidas en la empresa en beneficio de los trabajadores o de sus familiares.
5. Colaborar con la dirección de la empresa para conseguir el establecimiento de medidas que procuren el mantenimiento y el incremento de la productividad, así como la sostenibilidad ambiental de la empresa, si está pactado en los convenios colectivos.
6. Colaborar con la dirección de la empresa en el establecimiento y puesta en marcha de medidas de conciliación.
7. Informar a sus representados en todos los temas y cuestiones que tengan o puedan tener repercusión en las relaciones laborales.
8. Participar por medio de sus representantes legales en el centro de trabajo, si no se cuenta con órganos o centros especializados competentes en la materia a tenor de la legislación vigente, en la inspección y control de dichas medidas que son de observancia obligada por el empresario.
9. El trabajador tiene derecho a recibir una formación teórica y práctica suficiente y adecuada en materia preventiva tanto en el momento de su contratación como cuando se produzcan cambios en las funciones que desempeña o se introduzcan nuevas tecnologías o cambios en los equipos de trabajo.","Los delegados de prevención y, en su defecto, los representantes legales de los trabajadores en el centro de trabajo, que aprecien una probabilidad seria y grave de accidente por la inobservancia de la legislación aplicable en la materia, requerirán al empresario por escrito para que adopte las medidas oportunas que hagan desaparecer el estado de riesgo; si la petición no fuese atendida en un plazo de cuatro días, se dirigirán a la autoridad competente; 

Si el riesgo de accidente fuera inminente, la paralización de las actividades podrá ser acordada por los representantes de los trabajadores, por mayoría de sus miembros. 
El acuerdo será comunicado de inmediato a la empresa y a la autoridad laboral, la cual, en veinticuatro horas, anulará o ratificará la paralización acordada.
"
59,¿Cuáles son los poderes de dirección y control del empresario en la actividad laboral?," Los empresarios tienen el poder de vigilancia en cumplimiento de normas laborales, seguridad social y empleo, así como en la gestión de obras sociales establecidas en la empresa. Además, pueden participar en la gestión para conseguir el mantenimiento y el incremento de la productividad y colaborar con la dirección para mejorar las condiciones de trabajo. Sin embargo, es ilegal cesar trabajadores a otra empresa sin que esta sea una empresa de trabajo temporal debidamente autorizada.","1. El trabajador estará obligado a realizar el trabajo convenido bajo la dirección del empresario o persona en quien este delegue.

 el trabajador debe al empresario la diligencia y la colaboración en el trabajo que marquen las disposiciones legales, los convenios colectivos y las órdenes o instrucciones adoptadas por aquel en el ejercicio regular de sus facultades de dirección y, en su defecto, por los usos y costumbres. 
3. El empresario podrá adoptar las medidas que estime más oportunas de vigilancia y control para verificar el cumplimiento por el trabajador de sus obligaciones y deberes laborales, 
4. El empresario podrá verificar el estado de salud del trabajador que sea alegado por este para justificar sus faltas de asistencia al trabajo, mediante reconocimiento a cargo de personal médico. La negativa del trabajador a dichos reconocimientos podrá determinar la suspensión de los derechos económicos que pudieran existir a cargo del empresario por dichas situaciones.
"
60,¿Puede el trabajador tener una prestación laboral para diferentes empresarios?," Sí, es posible que un trabajador reciba una prestación laboral para diferentes empresarios en algunos casos específicos como:

1. Si el contrato se celebra con un grupo de trabajadores considerado en su totalidad, y el jefe del grupo represente a todos los integrantes, respondiendo de las obligaciones inherentes a dicha representación.
2. Si el trabajador asocia a su trabajo un auxiliar o ayudante conforme a lo pactado por escrito.
3. En el caso del contrato formativo en alternancia, que permite que el empresario haga el pago mediante moneda de curso legal o cheque u otra modalidad de pago similar.
4. Si el trabajador ha recibido una especialización profesional con cargo al empresario para poner en marcha proyectos determinados o realizar un trabajo específico, y se haya acordado que permanezca en dicha empresa durante cierto tiempo (sin duración superior a dos años).

La respuesta es específica al contexto establecido.","No podrá efectuarse la prestación laboral de un trabajador para diversos empresarios cuando se estime concurrencia desleal o cuando se pacte la plena dedicación mediante compensación económica expresa, en los términos que al efecto se convengan.
"
61,¿Cuáles son las características de un pacto de no concurrencia posterior a la extinción del contrato?," Las características de un pacto de no concurrencia posterior a la extinción del contrato incluyen lo siguiente:

1. No se pueden imponer sanciones que consistan en reducción de la duración de las vacaciones o otra minoración de los derechos al descanso del trabajador, ni se pueden aplicar multas por haber.
2. Las acciones derivadas del contrato de trabajo que no tengan señalado plazo especial prescribirán al año de su terminación.
3. La vigencia de un convenio colectivo, una vez denunciado y concluida la duración pactada, se producirá en los términos que se hubiesen establecido en el propio convenio. Durante las negociaciones para su renovación, en defecto de pacto, se mantendrá su vigencia, si bien las cláusulas convencionales por las que se hubiera renunciado a la huelga durante la vigencia de un convenio decaerán a partir de su denuncia.
4. Las personas fijas-discontinuas podrán ejercer acciones relacionadas con el incumplimiento de obligaciones tras el momento en que se produzcan las falta o el conocimiento de esta."," no podrá tener una duración superior a dos años para los técnicos y de seis meses para los demás trabajadores, solo será válido si concurren los requisitos siguientes:

a) Que el empresario tenga un efectivo interés industrial o comercial en ello.

b) Que se satisfaga al trabajador una compensación económica adecuada.
"
62,¿Cuál es el régimen de la compensación económica por plena dedicación del trabajador?," El régimen de compensación económica por plena dedicación del trabajador se establece en el Artículo 26 de la Ley General de Trabajo. El salario incluye todas las percepciones económicas que el trabajador recibe por su labor, y no podrá superar el 30% del salario total en especie. La retribución por el tiempo de trabajo efectivo se fija en el convenio colectivo aplicable o en su defecto en el grupo profesional y nivel retributivo correspondiente a las funciones desempleadas. También, la retribución podrá ser inferior al salario mínimo interprofesional en proporción al tiempo de trabajo efectivo.","el trabajador podrá rescindir el acuerdo y recuperar su libertad de trabajo en otro empleo, comunicándolo por escrito al empresario con un preaviso de treinta días, perdiéndose en este caso la compensación económica u otros derechos vinculados a la plena dedicación."
63,¿Tendrá derecho el empresario a percibir una compensación económica por especialización profesional si se abandona el trabajo?," El empresario puede percibir una compensación económica por la especialización profesional si se abandona el trabajo, pero solo si se formaliza un acuerdo previo y el trabajador no ha abandonado antes del plazo acordado. Además, el acuerdo debe ser por escrito y su duración no puede superar los dos años. Si el trabajador abandona antes de tiempo, el empresario tiene derecho a una indemnización de daños y perjuicios."," El acuerdo no será de duración superior a dos años y se formalizará siempre por escrito. Si el trabajador abandona el trabajo antes del plazo, el empresario tendrá derecho a una indemnización de daños y perjuicios."
64,¿Cuáles son las reglas del sistema de clasificación profesional?," Las reglas del sistema de clasificación profesional son las siguientes:
1. Agrupa unitariamente las aptitudes, profesiones y tareas.
2. Define los grupos profesionales basados en análisis correlacionales de género, puestos de trabajo, criterios de encuadramiento y retribuciones, con el objetivo de garantizar la ausencia de segregación ocupacional por género.
3. Los excedentes de edad para superar la segregación pueden reducirse hasta la edad de jubilación si la tasa de ocupación de las mujeres en un determinado campo es inferior al 20%.
4. Las actividades económicas de referencia son definidas por los códigos de la Clasificación Nacional de Actividades Económicas (CNAE)
5. El horario y la distribución del tiempo de trabajo, el régimen de trabajo a turnos y la planificación anual de las vacaciones.
6. La adaptación al ámbito de la empresa del sistema de clasificación profesional de las personas trabajadoras.
7. La adaptación de los aspectos de las modalidades de contratación que se atribuyen por esta ley a los convenios de empresa.
8. Las medidas para favorecer la corresponsabilidad y la conciliación entre la vida laboral, familiar y personal.
9. Aquellas otras que dispongan los acuerdos y convenios colectivos a que se refiere el artículo 83.2.
10. Igual prioridad tendrán en estas materias los convenios colectivos para un grupo de empresas o una pluralidad de empresas vinculadas por razones organizativas o productivas.
11. Los acuerdos y convenios colectivos a que se refiere el artículo 83.2 no podrán disponer de la prioridad aplicativa prevista en este apartado.","1. Mediante la negociación colectiva o, en su defecto, acuerdo entre la empresa y los representantes de los trabajadores, se establecerá el sistema de clasificación profesional de los trabajadores por medio de grupos profesionales.

2. Se entenderá por grupo profesional el que agrupe unitariamente las aptitudes profesionales, titulaciones y contenido general de la prestación, y podrá incluir distintas tareas, funciones, especialidades profesionales o responsabilidades asignadas al trabajador.

3. La definición de los grupos profesionales se ajustará a criterios y sistemas que tengan como objeto garantizar la ausencia de discriminación, tanto directa como indirecta, entre mujeres y hombres.

4. Por acuerdo entre el trabajador y el empresario se asignará al trabajador un grupo profesional y se establecerá como contenido de la prestación laboral objeto del contrato de trabajo la realización de todas las funciones correspondientes al grupo profesional asignado o solamente de alguna de ellas. Cuando se acuerde la polivalencia funcional o la realización de funciones propias de más de un grupo, la equiparación se realizará en virtud de las funciones que se desempeñen durante mayor tiempo.
"
65,¿Qué derechos tiene el trabajador respecto a la promoción y formación profesional en el trabajo?," El trabajador tiene derecho a un permiso retribuido de veinte horas anuales de formación profesional, que se puede acumular hasta cinco años. Además, también tiene derecho a la adaptación de la jornada ordinaria de trabajo para asistir a cursos de formación profesional y a la concesión de permisos oportunos de formación o perfeccionamiento profesional con reserva del puesto de trabajo. También tiene derecho a la formación necesaria para su adaptación al puesto de trabajo si hay modificaciones y a la finalización del contrato, tiene derecho a la certificación del contenido de la práctica realizada. Las personas contratadas con contrato de formación no pueden realizar horas extraordinarias, salvo en ciertos casos previstos en el régimen establecido en la empresa. El tiempo destinado a la formación se considera como tiempo de trabajo efectivo.","a) Al disfrute de los permisos necesarios para concurrir a exámenes, 
cuando curse con regularidad estudios para la obtención de un título académico o profesional.

b) A la adaptación de la jornada ordinaria de trabajo para la asistencia a cursos de formación profesional.

c) A la concesión de los permisos oportunos de formación o perfeccionamiento profesional con reserva del puesto de trabajo.

d) A la formación necesaria para su adaptación a las modificaciones operadas en el puesto de trabajo. La misma correrá a cargo de la empresa, 
El tiempo destinado a la formación se considerará en todo caso tiempo de trabajo efectivo.

3. Los trabajadores con al menos un año de antigüedad en la empresa tienen derecho a un permiso retribuido de veinte horas anuales de formación profesional para el empleo, vinculada a la actividad de la empresa, acumulables por un periodo de hasta cinco años. "
66,¿Cómo se regulan los ascensos?," En el contexto proporcionado, no se menciona la regulación de los ascensos. Sin embargo, el Boletín Oficial del Estado en la página 66 trata sobre el empleo, así como sobre la producción y ventas, incluyendo las previsiones del empresario de celebrar nuevos contratos (temporales y permanentes), horas complementarias y subcontratación.","1. Los ascensos dentro del sistema de clasificación profesional se producirán conforme a lo que se establezca en convenio o, en su defecto, en acuerdo colectivo entre la empresa y los representantes de los trabajadores.

teniendo en cuenta la formación, méritos, antigüedad del trabajador, así como las facultades organizativas del empresario.

2. Los ascensos y la promoción profesional en la empresa se ajustarán a criterios y sistemas que tengan como objetivo garantizar la ausencia de discriminación, tanto directa como indirecta, entre mujeres y hombres, pudiendo establecerse medidas de acción positiva dirigidas a eliminar o compensar situaciones de discriminación.
"
67,¿Cómo se regula la promoción económica?," La promoción económica en un trabajo a turnos se regula mediante la adaptación al ámbito de la empresa del sistema de clasificación profesional, la planificación anual de las vacaciones y las medidas para favorecer la conciliación entre la vida laboral y personal. El sistema de clasificación profesional es establecido por medio de grupos profesionales a través de negociaciones colectivas o acuerdo entre la empresa y los representantes de los trabajadores. También se pueden celebrar elecciones generalizadas en uno o varios ámbitos funcionales o territoriales para promover la representación sindical. Además, cuando un trabajador ha recibido una especialización profesional con cargo al empresario, podría pactarse su permanencia en dicha empresa durante cierto tiempo, sin durar superior a dos años.","1. El trabajador, en función del trabajo desarrollado, podrá tener derecho a una promoción económica en los términos fijados en convenio colectivo o contrato individual."
68,¿Qué se considera salario?," El salario es la remuneración periódica que una persona recibe por su trabajo. En general, es monetaria y se paga en forma de dinero.","1. Se considerará salario la totalidad de las percepciones económicas de los trabajadores, en dinero o en especie, por la prestación profesional de los servicios laborales por cuenta ajena, ya retribuyan el trabajo efectivo, cualquiera que sea la forma de remuneración, o los periodos de descanso computables como de trabajo.

En ningún caso, incluidas las relaciones laborales de carácter especial a que se refiere el artículo 2, el salario en especie podrá superar el treinta por ciento de las percepciones salariales del trabajador, ni dar lugar a la minoración de la cuantía íntegra en dinero del salario mínimo interprofesional.

2. No tendrán la consideración de salario las cantidades percibidas por el trabajador en concepto de indemnizaciones o suplidos por los gastos realizados como consecuencia de su actividad laboral, las prestaciones e indemnizaciones de la Seguridad Social y las indemnizaciones correspondientes a traslados, suspensiones o despidos.
"
