,question,answer,ground_truth
48,¿Qué efecto tiene un contrato temporal celebrado en fraude de ley?,"No tengo información específica sobre el efecto de un contrato temporal celebrado en fraude de ley. Sin embargo, puedo decirte que según lo establecido en el artículo 59.1 del código, las acciones derivadas del contrato de trabajo que no tengan señalado plazo especial prescribirán al año de su terminación, lo que sugiere que la prescripción puede ser un factor a considerar en este tipo de situaciones.",Se presumirán por tiempo indefinido los contratos temporales celebrados en fraude de ley.
49,¿Cuándo se deben notificar los contratos determinados a la representación legal de los trabajadores?,"No puedo proporcionar asesoramiento jurídico específico para situaciones del tipo que describes, por lo que no puedo responder tu pregunta. Sin embargo, puedo brindarte información general sobre cómo abordar este tipo de preguntas. Si tienes un contrato de trabajo o estás considerando la posibilidad de firmarlo, te recomendaría buscar asesoramiento legal profesional para obtener orientación específica y personalizada sobre tus derechos y responsabilidades.",Los empresarios habrán de notificar a la representación legal de los trabajadores en las empresas los contratos realizados de acuerdo con las modalidades de contratación por tiempo determinado previstas en este artículo cuando no exista obligación legal de entregar copia básica de los mismos.
50,¿Qué derechos tiene un trabajador con un contrato temporal?,"Un trabajador con un contrato temporal tiene los siguientes derechos:

1. Recepción de contraprestaciones igual o superior a las establecidas en la parte no válida del contrato.
2. Derecho a exigir, por el trabajo que ya hubiese prestado, la remuneración consiguiente a un contrato válido (artículo 3).
3. Derecho a retribución correspondiente al trabajo igual o de igual valor si el contrato resulta nulo por discriminación salarial por razón de sexo (artículo 3).
4. Conservación de sus derechos y deberes individualmente si se le asigna un trabajo en común (artículo 10, párrafo 1).

Si no sabes la respuesta a una pregunta específica, di simplemente que no lo sabes.","Los trabajadores con contratos temporales y de duración determinada tendrán los mismos derechos que los trabajadores con contratos de duración indefinida, sin perjuicio de las particularidades específicas de cada una de las modalidades contractuales en materia de extinción del contrato y de aquellas expresamente previstas en la ley en relación con los contratos formativos. 
El empresario deberá informar a los trabajadores de la empresa con contratos de duración determinada o temporales, incluidos los contratos formativos, sobre la existencia de puestos de trabajo vacantes, a fin de garantizarles las mismas oportunidades de acceder a puestos permanentes que los demás trabajadores."
51,¿Qué derechos tiene un trabajador con un contrato de duración determinada?,"Un trabajador con un contrato de duración determinada tiene derecho a:

*   Ser informado previamente si ha estado contratado bajo este mismo tipo de contrato con otra empresa y la duración de estas contrataciones.
*   No exceder una duración máxima que se establece en el artículo 12.1, en su caso en convenio colectivo","Los trabajadores con contratos temporales y de duración determinada tendrán los mismos derechos que los trabajadores con contratos de duración indefinida, sin perjuicio de las particularidades específicas de cada una de las modalidades contractuales en materia de extinción del contrato y de aquellas expresamente previstas en la ley en relación con los contratos formativos. 
Cuando un determinado derecho o condición de trabajo esté atribuido en las disposiciones legales o reglamentarias y en los convenios colectivos en función de una previa antigüedad del trabajador, esta deberá computarse según los mismos criterios para todos los trabajadores, cualquiera que sea su modalidad de contratación.
"
52,¿Qué características tiene un contrato fijo-discontinuo?,"Un contrato fijo-discontinuo tiene como características:

- Duración determinada
- Número de horas definido (no excesivo)
- Contrato formalizado por escrito, incluyendo el número de horas ordinarias
- La persona contratada adquiere la condición de fija al incumplir con los términos del contrato.","1. El contrato por tiempo indefinido fijo-discontinuo se concertará para realizar trabajos que tengan el carácter de fijos-discontinuos y no se repitan en fechas ciertas, dentro del volumen normal de actividad de la empresa.

A los supuestos de trabajos discontinuos que se repitan en fechas ciertas les será de aplicación la regulación del contrato a tiempo parcial celebrado por tiempo indefinido.

2. Los trabajadores fijos-discontinuos serán llamados en el orden y la forma que se determine en los respectivos convenios colectivos, pudiendo el trabajador, en caso de incumplimiento, reclamar en procedimiento de despido ante la jurisdicción social, iniciándose el plazo para ello desde el momento en que tuviese conocimiento de la falta de convocatoria.

3. Este contrato se deberá formalizar necesariamente por escrito en el modelo que se establezca y en él deberá figurar una indicación sobre la duración estimada de la actividad, así como sobre la forma y orden de llamamiento que establezca el convenio colectivo aplicable, haciendo constar igualmente, de manera orientativa, la jornada laboral estimada y su distribución horaria.

4. Los convenios colectivos de ámbito sectorial podrán acordar, cuando las peculiaridades de la actividad del sector así lo justifiquen, la celebración a tiempo parcial de los contratos fijos-discontinuos, así como los requisitos y especialidades para la conversión de contratos temporales en contratos fijos-discontinuos.
"
53,¿Es posible la discriminación en las relaciones laborales?,"[S] [RESPUESTA] En el contexto de las relaciones laborales, la discriminación es un tema importante. Según el artículo 17 del Reglamento de Derechos y Deberes Derivados del Contrato, no se puede discriminar a las personas trabajadoras en función de género, raza, religión, orientación sexual o cualquier otra característica personal.

Sin embargo, hay una excepción mencionada en el texto. En ciertas circunstancias, es posible que la empresa pueda establecer un límite inferior al 20% de ocupación de mujeres trabajadoras por cuenta ajena para alcanzar la igualdad real y efectiva. Pero en general, la discriminación laboral está prohibida.

[/INST]","Se entenderán nulos y sin efecto los preceptos reglamentarios, las cláusulas de los convenios colectivos, los pactos individuales y las decisiones unilaterales del empresario que den lugar en el empleo, así como en materia de retribuciones, jornada y demás condiciones de trabajo, a situaciones de discriminación directa o indirecta 

Serán igualmente nulas las órdenes de discriminar y las decisiones del empresario que supongan un trato desfavorable de los trabajadores como reacción ante una reclamación efectuada en la empresa o ante una acción administrativa o judicial destinada a exigir el cumplimiento del principio de igualdad de trato y no discriminación.                                                                     
El empresario está obligado a pagar por la prestación de un trabajo de igual valor la misma retribución, satisfecha directa o indirectamente, y cualquiera que sea la naturaleza de la misma, salarial o extrasalarial, sin que pueda producirse discriminación alguna por razón de sexo en ninguno de los elementos o condiciones de aquella.
"
54,¿Es posible la discriminación en las relaciones laborales?,"Sí, es posible la discriminación en las relaciones laborales, aunque se regulan diversas medidas para evitarla. Según el artículo 17 del Estatuto de los Trabajadores, no se permitirá ninguna forma de discriminación por razón de género, raza, religión, origen nacional o social, etnia, orientación sexual, edad o discapacidad en las relaciones laborales. Sin embargo, existen algunas excepciones y limitaciones para ciertas prácticas que pueden considerarse discriminatorias.","Se entenderán nulos y sin efecto los preceptos reglamentarios, las cláusulas de los convenios colectivos, los pactos individuales y las decisiones unilaterales del empresario que den lugar en el empleo, así como en materia de retribuciones, jornada y demás condiciones de trabajo, a situaciones de discriminación directa o indirecta 

Serán igualmente nulas las órdenes de discriminar y las decisiones del empresario que supongan un trato desfavorable de los trabajadores como reacción ante una reclamación efectuada en la empresa o ante una acción administrativa o judicial destinada a exigir el cumplimiento del principio de igualdad de trato y no discriminación.                                                                     
El empresario está obligado a pagar por la prestación de un trabajo de igual valor la misma retribución, satisfecha directa o indirectamente, y cualquiera que sea la naturaleza de la misma, salarial o extrasalarial, sin que pueda producirse discriminación alguna por razón de sexo en ninguno de los elementos o condiciones de aquella.
"
55,¿Es posible realizar registros sobre el trabajador?,"No sé si es posible realizar registros sobre el trabajador, pero sí sé que el empresario puede requerir pagos en moneda de curso legal o mediante cheque u otra modalidad de pago similar a través de entidades de crédito.","Solo podrán realizarse registros sobre la persona del trabajador, en sus taquillas y efectos particulares, cuando sean necesarios para la protección del patrimonio empresarial y del de los demás trabajadores de la empresa, dentro del centro de trabajo y en horas de trabajo. "
56,¿Qué derechos y obligaciones tiene un trabajador en materia de seguridad y salud en el trabajo?,"Según el texto proporcionado, un trabajador tiene los siguientes derechos y obligaciones en materia de seguridad y salud en el trabajo:

Derechos:

* Tener derecho a una protección eficaz en materia de seguridad y salud en el trabajo (Artículo 19, punto 1)
* Asegurarse que el empresario tome medidas legales y regulamentarias de seguridad y salud en el trabajo (Artículo 19, puntos 2 y 3)

Obligaciones:

* Observar en su trabajo las medidas legales y regulamentarias de seguridad y salud en el trabajo
* Deber de vigilancia y control en la empresa para asegurarse del cumplimiento de normas vigentes en materia laboral, de seguridad social y de empleo","1. El trabajador, en la prestación de sus servicios, tendrá derecho a una protección eficaz en materia de seguridad y salud en el trabajo.

2. El trabajador está obligado a observar en su trabajo las medidas legales y reglamentarias de seguridad y salud en el trabajo.

3. En la inspección y control de dichas medidas que sean de observancia obligada por el empresario, el trabajador tiene derecho a participar por medio de sus representantes legales en el centro de trabajo, si no se cuenta con órganos o centros especializados competentes en la materia a tenor de la legislación vigente.
"
57,¿Es obligatorio realizar formación acerca de Prevención de Riesgos Laborales?,"No tengo información específica sobre si es obligatorio realizar formación acerca de Prevención de Riesgos Laborales, pero según la Ley 31/1995, de 8 de noviembre, de Prevención de Riesgos Laborales, el empresario está obligado a garantizar que cada trabajador reciba una formación teórica y práctica en materia preventiva.","El empresario está obligado a garantizar que cada trabajador reciba una formación teórica y práctica, suficiente y adecuada, en materia preventiva tanto en el momento de su contratación, cualquiera que sea la modalidad o duración de esta, como cuando se produzcan cambios en las funciones que desempeñe o se introduzcan nuevas tecnologías o cambios en los equipos de trabajo. "
58,¿Cuál es la obligación de los delegados de prevención o representantes legales de los trabajadores en materia de seguridad y salud en el trabajo?,"Según el artículo mencionado, los delegados de prevención o representantes legales de los trabajadores tienen la obligación de:

1. Vigilancia en el cumplimiento de las normas laborales y de seguridad social.
2. Control de las condiciones de seguridad y salud en el trabajo.
3. Vigilancia del respeto y aplicación del principio de igualdad de trato y oportunidades entre mujeres y hombres.
4. Participar en la gestión de obras sociales estables en la empresa, según se determine por convenio colectivo.
5. Colaborar con la dirección de la empresa para establecer medidas de productividad, sostenibilidad ambiental y conciliación.
6. Informar a sus representados sobre temas y cuestiones que puedan tener repercusión en las relaciones laborales.

Es importante destacar que también tienen derecho a participar en el centro de trabajo en la inspección y control de medidas de seguridad y salud obligatorias, y a recibir formación teórica y práctica en materia preventiva.","Los delegados de prevención y, en su defecto, los representantes legales de los trabajadores en el centro de trabajo, que aprecien una probabilidad seria y grave de accidente por la inobservancia de la legislación aplicable en la materia, requerirán al empresario por escrito para que adopte las medidas oportunas que hagan desaparecer el estado de riesgo; si la petición no fuese atendida en un plazo de cuatro días, se dirigirán a la autoridad competente; 

Si el riesgo de accidente fuera inminente, la paralización de las actividades podrá ser acordada por los representantes de los trabajadores, por mayoría de sus miembros. 
El acuerdo será comunicado de inmediato a la empresa y a la autoridad laboral, la cual, en veinticuatro horas, anulará o ratificará la paralización acordada.
"
59,¿Cuáles son los poderes de dirección y control del empresario en la actividad laboral?,"Según el artículo 43, los empresarios tienen control y dirección sobre los trabajadores en varios aspectos:

1. Vigilancia en el cumplimiento de normas laborales y seguridad social.
2. Control de las condiciones de seguridad y salud en el trabajo.
3. Respeto y aplicación del principio de igualdad de trato y oportunidades entre mujeres y hombres.
4. Gestión de obras sociales establecidas en la empresa para beneficio de los trabajadores o sus familiares.

Además, los empresarios tienen derecho a:
- Colaborar con la dirección para conseguir medidas que aumenten la productividad
- Ajustar las condiciones de ejecución de la actividad laboral

Sin embargo, no hay información específica sobre el control y la dirección directa sobre las personas trabajadoras en cuanto a su representación legal.","1. El trabajador estará obligado a realizar el trabajo convenido bajo la dirección del empresario o persona en quien este delegue.

 el trabajador debe al empresario la diligencia y la colaboración en el trabajo que marquen las disposiciones legales, los convenios colectivos y las órdenes o instrucciones adoptadas por aquel en el ejercicio regular de sus facultades de dirección y, en su defecto, por los usos y costumbres. 
3. El empresario podrá adoptar las medidas que estime más oportunas de vigilancia y control para verificar el cumplimiento por el trabajador de sus obligaciones y deberes laborales, 
4. El empresario podrá verificar el estado de salud del trabajador que sea alegado por este para justificar sus faltas de asistencia al trabajo, mediante reconocimiento a cargo de personal médico. La negativa del trabajador a dichos reconocimientos podrá determinar la suspensión de los derechos económicos que pudieran existir a cargo del empresario por dichas situaciones.
"
60,¿Puede el trabajador tener una prestación laboral para diferentes empresarios?,"No tengo información sobre si un trabajador puede tener una prestación laboral para diferentes empresarios. De hecho, el artículo 30 del Código del Trabajo establece que si un trabajador no puede prestar sus servicios debido a retrasos imputables al empresario y no al trabajador, este conservará el derecho a su salario sin compensación económica.","No podrá efectuarse la prestación laboral de un trabajador para diversos empresarios cuando se estime concurrencia desleal o cuando se pacte la plena dedicación mediante compensación económica expresa, en los términos que al efecto se convengan.
"
61,¿Cuáles son las características de un pacto de no concurrencia posterior a la extinción del contrato?,"No tengo información específica sobre las características de un pacto de no concurrencia posterior a la extinción del contrato. Sin embargo, puedo decirte que el pacto de no concurrencia es un acuerdo entre dos o más empresas que se establece para evitar la competencia mutua en determinados sectores o servicios. Si deseas obtener más información sobre este tema, te recomiendo consultar fuentes jurídicas o especializadas en derecho laboral y contractual."," no podrá tener una duración superior a dos años para los técnicos y de seis meses para los demás trabajadores, solo será válido si concurren los requisitos siguientes:

a) Que el empresario tenga un efectivo interés industrial o comercial en ello.

b) Que se satisfaga al trabajador una compensación económica adecuada.
"
62,¿Cuál es el régimen de la compensación económica por plena dedicación del trabajador?,"No tengo información específica sobre el régimen de compensación económica por plena dedicación del trabajador. Sin embargo, puedo decir que el salario se considerará como la totalidad de las percepciones económicas del trabajador, incluyendo el trabajo efectivo y los periodos de descanso computables como de trabajo, según lo establecido en el artículo 26 de la Ley.

Si deseas saber más sobre este tema o tienes alguna otra pregunta relacionada con la legislación laboral, no dudes en preguntar.","el trabajador podrá rescindir el acuerdo y recuperar su libertad de trabajo en otro empleo, comunicándolo por escrito al empresario con un preaviso de treinta días, perdiéndose en este caso la compensación económica u otros derechos vinculados a la plena dedicación."
63,¿Tendrá derecho el empresario a percibir una compensación económica por especialización profesional si se abandona el trabajo?,"No lo sabes. La pregunta no se relaciona con las disposiciones legales presentadas, y no hay información suficiente para determinar si el empresario tiene derecho a percibir una compensación económica por especialización profesional si se abandona el trabajo."," El acuerdo no será de duración superior a dos años y se formalizará siempre por escrito. Si el trabajador abandona el trabajo antes del plazo, el empresario tendrá derecho a una indemnización de daños y perjuicios."
64,¿Cuáles son las reglas del sistema de clasificación profesional?,"La respuesta a la pregunta es:

No lo sabes, pero puedo proporcionarte una síntesis de las reglas del sistema de clasificación profesional según el texto proporcionado.

El sistema de clasificación profesional tiene como objetivo agrupar unitariamente las aptitudes profesionales, titulaciones y contenido general de la prestación de los trabajadores. La definición de los grupos profesionales se ajustará a criterios y sistemas que garanticen la ausencia de segregación ocupacional por género.

Además, el sistema tiene varias excepciones y prioridades aplicativas, como:

* Excepcionalmente, si la tasa de ocupación de las mujeres trabajadoras por cuenta ajena es inferior al 20% en algunas actividades económicas, el límite del apartado anterior podrá rebajarse hasta la edad ordinaria de jubilación.
* El horario y la distribución del tiempo de trabajo, el régimen de trabajo a turnos y la planificación anual de las vacaciones deben ser adaptados al sistema de clasificación profesional.
* Las medidas para favorecer la corresponsabilidad y la conciliación entre la vida laboral, familiar y personal deben ser incluidas en los acuerdos y convenios colectivos.

Es importante tener en cuenta que las prioridades aplicativas tienen una igualdad entre los convenios colectivos para un grupo de empresas o una pluralidad de empresas vinculadas por razones organizativas o productivas.","1. Mediante la negociación colectiva o, en su defecto, acuerdo entre la empresa y los representantes de los trabajadores, se establecerá el sistema de clasificación profesional de los trabajadores por medio de grupos profesionales.

2. Se entenderá por grupo profesional el que agrupe unitariamente las aptitudes profesionales, titulaciones y contenido general de la prestación, y podrá incluir distintas tareas, funciones, especialidades profesionales o responsabilidades asignadas al trabajador.

3. La definición de los grupos profesionales se ajustará a criterios y sistemas que tengan como objeto garantizar la ausencia de discriminación, tanto directa como indirecta, entre mujeres y hombres.

4. Por acuerdo entre el trabajador y el empresario se asignará al trabajador un grupo profesional y se establecerá como contenido de la prestación laboral objeto del contrato de trabajo la realización de todas las funciones correspondientes al grupo profesional asignado o solamente de alguna de ellas. Cuando se acuerde la polivalencia funcional o la realización de funciones propias de más de un grupo, la equiparación se realizará en virtud de las funciones que se desempeñen durante mayor tiempo.
"
65,¿Qué derechos tiene el trabajador respecto a la promoción y formación profesional en el trabajo?,"Basándome en el texto proporcionado, puedo decir que el trabajador tiene derecho a:

a) Un permiso retribuido de veinte horas anuales de formación profesional para el empleo.

b) La adaptación de la jornada ordinaria de trabajo para asistir a cursos de formación profesional.

c) La concesión de los permisos oportunos de formación o perfeccionamiento profesional, aunque se resguarda el puesto de trabajo.

d) La formación necesaria para su adaptación a las modificaciones operadas en el puesto de trabajo.

e) La certificación del contenido de la práctica realizada al finalizar el contrato.

No puedo confirmar información sobre horas extraordinarias, retribución y desarrollo reglamentario de la formación.","a) Al disfrute de los permisos necesarios para concurrir a exámenes, 
cuando curse con regularidad estudios para la obtención de un título académico o profesional.

b) A la adaptación de la jornada ordinaria de trabajo para la asistencia a cursos de formación profesional.

c) A la concesión de los permisos oportunos de formación o perfeccionamiento profesional con reserva del puesto de trabajo.

d) A la formación necesaria para su adaptación a las modificaciones operadas en el puesto de trabajo. La misma correrá a cargo de la empresa, 
El tiempo destinado a la formación se considerará en todo caso tiempo de trabajo efectivo.

3. Los trabajadores con al menos un año de antigüedad en la empresa tienen derecho a un permiso retribuido de veinte horas anuales de formación profesional para el empleo, vinculada a la actividad de la empresa, acumulables por un periodo de hasta cinco años. "
66,¿Cómo se regulan los ascensos?,"No tengo información específica sobre cómo se regulan los ascensos en el contexto del empleo, producción y ventas. Sin embargo, puedo proporcionar algunos detalles generales.

En España, la regulación de los ascensos está establecida por la Ley de Estabilidad y Seguridad Jobiers (Ley 3/2018, de 5 de diciembre) y la Ley de Contratos de Trabajo (Ley 9/2007, de 14 de noviembre).

Según la LEST, el ascenso es un tránsito en el régimen laboral que se produce cuando un trabajador pasa a ocupar una función o categoría diferente. Para que un ascenso sea posible, debe cumplirse con ciertas condiciones, como:

* La disponibilidad de puestos vacantes en la categoría o función al que asciende el trabajador.
* La idoneidad del trabajador para la nueva función o categoría.
* El consentimiento del trabajador y del empleador.

En cuanto a las previsiones sobre nuevos contratos, la Ley 3/2018 establece que los empresarios deben tener en cuenta las siguientes normas:

* Número de contratos: Los empresarios deben tener un plan de contratación que incluya el número de contratos a celebrar durante un período determinado.
* Modalidades y tipos de contratos: Los empresarios deben utilizar los contratos más adecuados para cada tipo de trabajo o servicio.
* Contratos a tiempo parcial: Los trabajadores contratados a tiempo parcial deben recibir una remuneración equivalente a la que recibe el trabajador completo, según lo establecido en la LEST.
* Horas complementarias: Los trabajadores contratados a tiempo parcial pueden trabajar horas adicionales sin necesidad de autorización previa, siempre y cuando se cumplan ciertas condiciones.
* Subcontratación: La subcontratación se regula por la Ley 16/2002, de 11 de diciembre, que establece normas para la contratación de servicios profesionales y la gestión de personal.

Es importante destacar que estas son solo algunas de las normas generales y que cada caso específico debe ser evaluado en función de las condiciones concretas del empleo y la empresa.","1. Los ascensos dentro del sistema de clasificación profesional se producirán conforme a lo que se establezca en convenio o, en su defecto, en acuerdo colectivo entre la empresa y los representantes de los trabajadores.

teniendo en cuenta la formación, méritos, antigüedad del trabajador, así como las facultades organizativas del empresario.

2. Los ascensos y la promoción profesional en la empresa se ajustarán a criterios y sistemas que tengan como objetivo garantizar la ausencia de discriminación, tanto directa como indirecta, entre mujeres y hombres, pudiendo establecerse medidas de acción positiva dirigidas a eliminar o compensar situaciones de discriminación.
"
67,¿Cómo se regula la promoción económica?,"La promoción económica se regula mediante:

b) El horario y la distribución del tiempo de trabajo, el régimen de trabajo a turnos y la planificación anual de las vacaciones.

c) La adaptación al ámbito de la empresa del sistema de clasificación profesional de las personas trabajadoras.","1. El trabajador, en función del trabajo desarrollado, podrá tener derecho a una promoción económica en los términos fijados en convenio colectivo o contrato individual."
68,¿Qué se considera salario?,"Un salario es el pago recibido por una persona en cambio por su trabajo o servicios, ya sea de manera fija o variante, y suele ser pagado por un empleador.","1. Se considerará salario la totalidad de las percepciones económicas de los trabajadores, en dinero o en especie, por la prestación profesional de los servicios laborales por cuenta ajena, ya retribuyan el trabajo efectivo, cualquiera que sea la forma de remuneración, o los periodos de descanso computables como de trabajo.

En ningún caso, incluidas las relaciones laborales de carácter especial a que se refiere el artículo 2, el salario en especie podrá superar el treinta por ciento de las percepciones salariales del trabajador, ni dar lugar a la minoración de la cuantía íntegra en dinero del salario mínimo interprofesional.

2. No tendrán la consideración de salario las cantidades percibidas por el trabajador en concepto de indemnizaciones o suplidos por los gastos realizados como consecuencia de su actividad laboral, las prestaciones e indemnizaciones de la Seguridad Social y las indemnizaciones correspondientes a traslados, suspensiones o despidos.
"
69,¿Qué debe comprender el salario?,"Basándome en el artículo 28 y la explicación proporcionada, puedo responder que el salario debe comprender:

1. La misma retribución por trabajos de igual valor, sin discriminación por razón de sexo.
2. La igualdad de valor entre diferentes elementos o condiciones del trabajo, como funciones, tareas, condiciones educativas, profesionales o de formación exigidas, factores relacionados con el desempeño y condiciones laborales.
3. Los valores medios de los salarios, complementos salariales y percepciones extrasalariales de la plantilla, según un registro obligatorio.","Mediante la negociación colectiva o, en su defecto, el contrato individual, se determinará la estructura del salario, que deberá comprender el salario base, como retribución fijada por unidad de tiempo o de obra y, en su caso, complementos salariales fijados en función de circunstancias relativas a las condiciones personales del trabajador, al trabajo realizado o a la situación y resultados de la empresa, que se calcularán conforme a los criterios que a tal efecto se pacten. Igualmente se pactará el carácter consolidable o no de dichos complementos salariales, no teniendo el carácter de consolidables, salvo acuerdo en contrario, los que estén vinculados al puesto de trabajo o a la situación y resultados de la empresa."
70,¿Quién satisface las cargas fiscales y de Seguridad Social a cargo del trabajador?,"No sé quién satisface las cargas fiscales y de Seguridad Social a cargo del trabajador. La legislación mencionada no proporciona esta información específica. Sin embargo, se puede inferir que el Fondo de Garantía Salarial, financiado con las aportaciones de los empresarios, subroga en los derechos y acciones de los trabajadores para reembolsar sus percepciones salariales, pero no especifica quién satisface las cargas fiscales y de Seguridad Social.","Todas las cargas fiscales y de Seguridad Social a cargo del trabajador serán satisfechas por el mismo, siendo nulo todo pacto en contrario."
71,¿Cómo se fija el Salario Mínimo Interprofesional?,"Para fijar el Salario Mínimo Interprofesional en una empresa, se sigue un proceso establecido en la Ley, que incluye:

1. Consulta previa con las organizaciones sindicales y asociaciones empresariales más representativas.
2. Consideración de los siguientes índices:
 * Índice de precios de consumo.
 * Productividad media nacional alcanzada.
 * Incremento de la participación del trabajo en la renta nacional.
 * Coyuntura económica general.

El gobierno fija el salario mínimo interprofesional anualmente, y se revisa semestralmente si no se cumplen las previsiones sobre el índice de precios.","1. El Gobierno fijará, previa consulta con las organizaciones sindicales y asociaciones empresariales más representativas, anualmente, el salario mínimo interprofesional, 

Igualmente se fijará una revisión semestral para el caso de que no se cumplan las previsiones sobre el índice de precios citado.

La revisión del salario mínimo interprofesional no afectará a la estructura ni a la cuantía de los salarios profesionales cuando estos, en su conjunto y cómputo anual, fueran superiores a aquel.

2. El salario mínimo interprofesional, en su cuantía, es inembargable.
"
72,¿Cómo se liquida y se paga el salario?,"Para liquidar y pagar el salario, el trabajador puede seguir los siguientes pasos:

1. La opción de readmisión debe expresarse o presuntarse en favor de la readmisión.
2. Si el trabajador opta por la indemnización, tendrá derecho a los salarios de tramitación correspondientes.
3. El empresario puede reclamar del Estado el abono de la percepción económica si se dicta una sentencia que declare la improcedencia del despido y transcurridos 90 días hábiles desde la fecha de presentación de la demanda.

En cuanto a la liquidación de los salarios, el trabajador tiene derecho a:

* La liquidación de los salarios que correspondan a quienes presten servicios en trabajos fijos-discontinuos, con sujeción a los trámites y garantías establecidas en el artículo 49.2.
* El derecho al salario a comisión nacerá en el momento de realizarse y pagarse el negocio, la colocación o venta en que hubiera intervenido el trabajador.
* Comunicaciones con los libros referentes a las devengos salariales.

Es importante tener en cuenta que si no se efectúa la opción de readmisión, el salario se paga por la readmisión.","1. La liquidación y el pago del salario se harán puntual y documentalmente en la fecha y lugar convenidos o conforme a los usos y costumbres. El periodo de tiempo a que se refiere el abono de las retribuciones periódicas y regulares no podrá exceder de un mes.
La documentación del salario se realizará mediante la entrega al trabajador de un recibo individual y justificativo del pago del mismo. "
73,¿Cómo se regulan las gratificaciones extraordinarias?,"Según el artículo 26, las gratificaciones extraordinarias se regulan de la siguiente manera:

* Se considera que las gratificaciones extraordinarias son parte del salario.
* El trabajador tiene derecho a dos gratificaciones extraordinarias al año.
* La cuantía de las gratificaciones extraordinarias se fija por convenio colectivo o acuerdo entre el empresario y los representantes legales de los trabajadores.

No hay información sobre cómo se prorratean las gratificaciones extraordinarias en las doce mensualidades, ya que esta disposición está especificada en un artículo diferente (Artículo 31).","El trabajador tiene derecho a dos gratificaciones extraordinarias al año, una de ellas con ocasión de las fiestas de Navidad y la otra en el mes que se fije por convenio colectivo o por acuerdo entre el empresario y los representantes legales de los trabajadores. Igualmente se fijará por convenio colectivo la cuantía de tales gratificaciones.

No obstante, podrá acordarse en convenio colectivo que las gratificaciones extraordinarias se prorrateen en las doce mensualidades.
"
74,¿Cuáles son las garantías de las que goza el salario?,"No tengo información sobre las garantías específicas que goza el salario, como por ejemplo, la protección contra la reducción de jornada o la indemnización en caso de despidos improcedentes. Sin embargo, puedo decirte que el artículo 26 establece que el salario incluye todas las percepciones económicas del trabajador, y que el Fondo de Garantía Salarial se subroga obligatoriamente en los derechos y acciones de los trabajadores para reembolsar las cantidades satisfechas.","1. Los créditos salariales por los últimos treinta días de trabajo y en cuantía que no supere el doble del salario mínimo interprofesional gozarán de preferencia sobre cualquier otro crédito, aunque este se encuentre garantizado por prenda o hipoteca.

2. Los créditos salariales gozarán de preferencia sobre cualquier otro crédito

3. Los créditos por salarios no protegidos en los apartados anteriores tendrán la condición de singularmente privilegiados en la cuantía que resulte de multiplicar el triple del salario mínimo interprofesional por el número de días del salario pendientes de pago, gozando de preferencia sobre cualquier otro crédito, excepto los créditos con derecho real, en los supuestos en los que estos, con arreglo a la ley, sean preferentes. La misma consideración tendrán las indemnizaciones por despido en la cuantía correspondiente al mínimo legal calculada sobre una base que no supere el triple del salario mínimo.

4. El plazo para ejercitar los derechos de preferencia del crédito salarial es de un año, a contar desde el momento en que debió percibirse el salario, transcurrido el cual prescribirán tales derechos.
"
75,¿Qué es el Fondo de Garantía Salarial?,"El Fondo de Garantía Salarial es un fondo que se subrogará obligatoriamente en los derechos y acciones de los trabajadores para reembolsar las cantidades satisfechas, conservando el carácter de créditos privilegiados. El Fondo se financiará con aportaciones de empresarios y se utilizarán los excedentes de ingresos de la prestación por desempleo y otros rendimientos del fondo para financiar sus operaciones.","1. El Fondo de Garantía Salarial, abonará a los trabajadores el importe de los salarios pendientes de pago a causa de insolvencia o concurso del empresario.

A los anteriores efectos, se considerará salario la cantidad reconocida como tal en acto de conciliación o en resolución judicial por todos los conceptos a que se refiere el artículo 26.1, así como los salarios de tramitación en los supuestos en que legalmente procedan, sin que pueda el Fondo abonar, por uno u otro concepto, conjunta o separadamente, un importe superior a la cantidad resultante de multiplicar el doble del salario mínimo interprofesional diario, incluyendo la parte proporcional de las pagas extraordinarias, por el número de días de salario pendiente de pago, con un máximo de ciento veinte días.
"
