,question,answer,ground_truth
50,¿Qué derechos tiene un trabajador con un contrato temporal?," Un trabajador con un contrato temporal (contrato formativo) tiene derecho a recibir capacitación en la actividad laboral o en los estudios que coincidan con los niveles de estudios correspondientes. También tiene derecho a que el empresario lo represente ante las obligaciones inherentes a esta representación. Si se asocia a su trabajo un auxiliar o ayudante, este también será empleado por el empresario.","Los trabajadores con contratos temporales y de duración determinada tendrán los mismos derechos que los trabajadores con contratos de duración indefinida, sin perjuicio de las particularidades específicas de cada una de las modalidades contractuales en materia de extinción del contrato y de aquellas expresamente previstas en la ley en relación con los contratos formativos. 
El empresario deberá informar a los trabajadores de la empresa con contratos de duración determinada o temporales, incluidos los contratos formativos, sobre la existencia de puestos de trabajo vacantes, a fin de garantizarles las mismas oportunidades de acceder a puestos permanentes que los demás trabajadores."
51,¿Qué derechos tiene un trabajador con un contrato de duración determinada?," Un trabajador con un contrato de duración determinada tiene derecho a tener información sobre puestos de trabajo vacantes dentro de la empresa para acceder a posiciones permanentes, igual que las personas trabajadoras en otros tipos de contratos. Su antigüedad será tomada en cuenta según los mismos criterios para todas las personas trabajadoras.","Los trabajadores con contratos temporales y de duración determinada tendrán los mismos derechos que los trabajadores con contratos de duración indefinida, sin perjuicio de las particularidades específicas de cada una de las modalidades contractuales en materia de extinción del contrato y de aquellas expresamente previstas en la ley en relación con los contratos formativos. 
Cuando un determinado derecho o condición de trabajo esté atribuido en las disposiciones legales o reglamentarias y en los convenios colectivos en función de una previa antigüedad del trabajador, esta deberá computarse según los mismos criterios para todos los trabajadores, cualquiera que sea su modalidad de contratación.
"
52,¿Qué características tiene un contrato fijo-discontinuo?," Un contrato fijo-discontinuo es uno que consta por escrito y su duración es superior a cuatro semanas, sin embargo, el empleado no trabaja con continuidad, es decir, se trabaja en intervalos. También son de este tipo los contratos de prácticas, formación, aprendizaje, relevo, para la realización de una obra o servicio determinado, de los pescadores, trabajadores que trabajen a distancia y de los trabajadores contratados en España al servicio de empresas españolas en el extranjero.","1. El contrato por tiempo indefinido fijo-discontinuo se concertará para realizar trabajos que tengan el carácter de fijos-discontinuos y no se repitan en fechas ciertas, dentro del volumen normal de actividad de la empresa.

A los supuestos de trabajos discontinuos que se repitan en fechas ciertas les será de aplicación la regulación del contrato a tiempo parcial celebrado por tiempo indefinido.

2. Los trabajadores fijos-discontinuos serán llamados en el orden y la forma que se determine en los respectivos convenios colectivos, pudiendo el trabajador, en caso de incumplimiento, reclamar en procedimiento de despido ante la jurisdicción social, iniciándose el plazo para ello desde el momento en que tuviese conocimiento de la falta de convocatoria.

3. Este contrato se deberá formalizar necesariamente por escrito en el modelo que se establezca y en él deberá figurar una indicación sobre la duración estimada de la actividad, así como sobre la forma y orden de llamamiento que establezca el convenio colectivo aplicable, haciendo constar igualmente, de manera orientativa, la jornada laboral estimada y su distribución horaria.

4. Los convenios colectivos de ámbito sectorial podrán acordar, cuando las peculiaridades de la actividad del sector así lo justifiquen, la celebración a tiempo parcial de los contratos fijos-discontinuos, así como los requisitos y especialidades para la conversión de contratos temporales en contratos fijos-discontinuos.
"
53,¿Es posible la discriminación en las relaciones laborales?," Es posible la discriminación en las relaciones laborales. Sin embargo, según el contexto proporcionado, la ley establece que cualquier precepto reglamentario, cláusula de convenio colectivo, pacto individual y decisión unilateral del empresario que no sea proporcional y transparente serán nulos y sin efecto (Artículo 17.1). Además, las personas trabajadoras fijas-discontinuas tienen la consideración de colectivo prioritario para el acceso a las iniciativas de formación del sistema de formación profesional durante los periodos de inactividad (Artículo 8), lo que busca garantizar un tratamiento igualitario en las relaciones laborales.","Se entenderán nulos y sin efecto los preceptos reglamentarios, las cláusulas de los convenios colectivos, los pactos individuales y las decisiones unilaterales del empresario que den lugar en el empleo, así como en materia de retribuciones, jornada y demás condiciones de trabajo, a situaciones de discriminación directa o indirecta 

Serán igualmente nulas las órdenes de discriminar y las decisiones del empresario que supongan un trato desfavorable de los trabajadores como reacción ante una reclamación efectuada en la empresa o ante una acción administrativa o judicial destinada a exigir el cumplimiento del principio de igualdad de trato y no discriminación.                                                                     
El empresario está obligado a pagar por la prestación de un trabajo de igual valor la misma retribución, satisfecha directa o indirectamente, y cualquiera que sea la naturaleza de la misma, salarial o extrasalarial, sin que pueda producirse discriminación alguna por razón de sexo en ninguno de los elementos o condiciones de aquella.
"
54,¿Es posible la discriminación en las relaciones laborales?," Sí, existe la posibilidad de discriminación en las relaciones laborales. Sin embargo, esto es ilegal y se considera nulo cualquier precepto reglamentario, cláusula de un convenio colectivo o pacto individual que no respete la prohibición de discriminación. Todas las personas tienen derecho a ser tratadas igual en el trabajo, independientemente de su raza, sexo, edad, origen nacional, creencia religiosa y otros factores. La empresa está obligada a informar sobre la existencia de puestos de trabajo vacantes de fijo ordinario para todas las personas trabajadoras, y se debe proporcionalidad y transparencia en el proceso de contratación.","Se entenderán nulos y sin efecto los preceptos reglamentarios, las cláusulas de los convenios colectivos, los pactos individuales y las decisiones unilaterales del empresario que den lugar en el empleo, así como en materia de retribuciones, jornada y demás condiciones de trabajo, a situaciones de discriminación directa o indirecta 

Serán igualmente nulas las órdenes de discriminar y las decisiones del empresario que supongan un trato desfavorable de los trabajadores como reacción ante una reclamación efectuada en la empresa o ante una acción administrativa o judicial destinada a exigir el cumplimiento del principio de igualdad de trato y no discriminación.                                                                     
El empresario está obligado a pagar por la prestación de un trabajo de igual valor la misma retribución, satisfecha directa o indirectamente, y cualquiera que sea la naturaleza de la misma, salarial o extrasalarial, sin que pueda producirse discriminación alguna por razón de sexo en ninguno de los elementos o condiciones de aquella.
"
55,¿Es posible realizar registros sobre el trabajador?," Sí, se pueden realizar registros sobre el trabajador, incluyendo sus contratos y horas complementarias. También se deben registrar las previsiones del empresario de nuevos contratos y los supuestos de subcontratación.","Solo podrán realizarse registros sobre la persona del trabajador, en sus taquillas y efectos particulares, cuando sean necesarios para la protección del patrimonio empresarial y del de los demás trabajadores de la empresa, dentro del centro de trabajo y en horas de trabajo. "
56,¿Qué derechos y obligaciones tiene un trabajador en materia de seguridad y salud en el trabajo?," El trabajador tiene derecho a una protección efectiva en materia de seguridad y salud en el trabajo. Está obligado a observar las medidas legales y reglamentarias de seguridad y salud en el trabajo, y se le puede realizar registro solo cuando sea necesario para la protección del patrimonio empresarial y de los otros trabajadores, dentro del centro de trabajo y en horas de trabajo. En caso de inspección y control de dichas medidas, se respetará su dignidad e intimidad.","1. El trabajador, en la prestación de sus servicios, tendrá derecho a una protección eficaz en materia de seguridad y salud en el trabajo.

2. El trabajador está obligado a observar en su trabajo las medidas legales y reglamentarias de seguridad y salud en el trabajo.

3. En la inspección y control de dichas medidas que sean de observancia obligada por el empresario, el trabajador tiene derecho a participar por medio de sus representantes legales en el centro de trabajo, si no se cuenta con órganos o centros especializados competentes en la materia a tenor de la legislación vigente.
"
57,¿Es obligatorio realizar formación acerca de Prevención de Riesgos Laborales?," Sí, es obligatorio realizar formación acerca de prevención de riesgos laborales para todos los trabajadores en España, según la Ley 31/1995 de Prevención de Riesgos Laborales. El empleador tiene que garantizar una formación teórica y práctica suficiente y adecuada tanto al momento de la contratación como cuando se produzcan cambios en las funciones o se introduzcan nuevas tecnologías o cambios en los equipos de trabajo.","El empresario está obligado a garantizar que cada trabajador reciba una formación teórica y práctica, suficiente y adecuada, en materia preventiva tanto en el momento de su contratación, cualquiera que sea la modalidad o duración de esta, como cuando se produzcan cambios en las funciones que desempeñe o se introduzcan nuevas tecnologías o cambios en los equipos de trabajo. "
58,¿Cuál es la obligación de los delegados de prevención o representantes legales de los trabajadores en materia de seguridad y salud en el trabajo?," Los delegados de prevención o representantes legales de los trabajadores tienen la obligación de participar en la inspección y control de medidas de seguridad y salud en el trabajo, si no existen órganos competentes. El empresario está obligado a garantizar la formación teórica y práctica adecuada para los trabajadores en materia preventiva. Todo lo anterior se rige por la Ley 31/1995 de Prevención de Riesgos Laborales y sus normas de desarrollo. Los representantes legales de las empresas contratistas y subcontratistas pueden utilizar los locales de comunicación con los trabajadores en términos acordados con la empresa. Las discrepancias se resuelven por la autoridad laboral, previo informe de la Inspección de Trabajo y Seguridad Social. Los convenios colectivos son el resultado de la negociación entre los representantes de los trabajadores y los empresarios y constituyen la expresión del acuerdo libremente adoptado por ellos en virtud de su autonomía colectiva, teniendo efectos dentro de su ámbito correspondiente.","Los delegados de prevención y, en su defecto, los representantes legales de los trabajadores en el centro de trabajo, que aprecien una probabilidad seria y grave de accidente por la inobservancia de la legislación aplicable en la materia, requerirán al empresario por escrito para que adopte las medidas oportunas que hagan desaparecer el estado de riesgo; si la petición no fuese atendida en un plazo de cuatro días, se dirigirán a la autoridad competente; 

Si el riesgo de accidente fuera inminente, la paralización de las actividades podrá ser acordada por los representantes de los trabajadores, por mayoría de sus miembros. 
El acuerdo será comunicado de inmediato a la empresa y a la autoridad laboral, la cual, en veinticuatro horas, anulará o ratificará la paralización acordada.
"
59,¿Cuáles son los poderes de dirección y control del empresario en la actividad laboral?,"1. La Dirección General de Empleo puede fortalecer las acciones de la Comisión Consultiva Nacional de Convenios Colectivos para el desarrollo de sus funciones establecidas en la ley, mediante medidas de apoyo que se establezcan en normas reglamentarias.
2. La Comisión Consultiva Nacional de Convenios Colectivos puede ser reforzada en su actuación por la Dirección General de Empleo, previa consulta con organizaciones sindicales y empresariales más representativas.
3. Si una comunidad autónoma no tiene un órgano tripartito equivalente a la Comisión Consultiva Nacional de Convenios Colectivos o no mantiene convenio de colaboración en vigor con el Ministerio de Empleo y Seguridad Social, la Comisión podrá actuar subsidiariamente en el ámbito territorial de esa comunidad, hasta que se constituyan y estén en funcionamiento dichos órganos tripartitos.","1. El trabajador estará obligado a realizar el trabajo convenido bajo la dirección del empresario o persona en quien este delegue.

 el trabajador debe al empresario la diligencia y la colaboración en el trabajo que marquen las disposiciones legales, los convenios colectivos y las órdenes o instrucciones adoptadas por aquel en el ejercicio regular de sus facultades de dirección y, en su defecto, por los usos y costumbres. 
3. El empresario podrá adoptar las medidas que estime más oportunas de vigilancia y control para verificar el cumplimiento por el trabajador de sus obligaciones y deberes laborales, 
4. El empresario podrá verificar el estado de salud del trabajador que sea alegado por este para justificar sus faltas de asistencia al trabajo, mediante reconocimiento a cargo de personal médico. La negativa del trabajador a dichos reconocimientos podrá determinar la suspensión de los derechos económicos que pudieran existir a cargo del empresario por dichas situaciones.
"
60,¿Puede el trabajador tener una prestación laboral para diferentes empresarios?," El trabajador puede tener una prestación laboral para diferentes empresarios solo si no se produce concurrencia desleal y se cumplen los requisitos establecidos en el artículo 21. En caso de plena dedicación, el trabajador puede rescindir el acuerdo y recuperar su libertad de trabajo en otro empleo con un preaviso de treinta días. Sin embargo, si el trabajador no pudo prestar sus servicios debido a retrasos por parte del empresario, este conserva derecho a su salario y no puede ser compensado con otro trabajo realizado en otro tiempo.","No podrá efectuarse la prestación laboral de un trabajador para diversos empresarios cuando se estime concurrencia desleal o cuando se pacte la plena dedicación mediante compensación económica expresa, en los términos que al efecto se convengan.
"
61,¿Cuáles son las características de un pacto de no concurrencia posterior a la extinción del contrato?,"1. Durante la vigencia del pacto de no concurrencia posterior a la extinción del contrato, las partes pueden adoptar acuerdos parciales para modificar algunas de sus disposiciones.
2. Si no se ha acordado un nuevo convenio un año después de la denuncia, las partes deberán someterse a los procedimientos de mediación regulados en los acuerdos interprofesionales estatales o autonómicos previstos en el artículo 83.
3. En caso de existir un pacto expreso, previo o coetáneo, las partes se someterán a los procedimientos de arbitraje regulados por dichos acuerdos interprofesionales.
4. La duración del convenio colectivo puede establecerse por las partes negociadoras y pueden pactarse distintos períodos de vigencia para cada materia o grupo homogéneo de materias dentro del mismo convenio.
5. El convenio se prorrogará de año en año si no hay denuncia expresa de las partes, salvo pacto en contrario.
6. La vigencia del convenio colectivo se produce en los términos establecidos en el propio convenio, y durante las negociaciones para la renovación de un convenio colectivo, si no hay pacto, se mantendrá su vigencia. Sin embargo, las cláusulas convencionales por las que se hubiera renunciado a la huelga durante la vigencia de un convenio decaerán a partir de su denuncia."," no podrá tener una duración superior a dos años para los técnicos y de seis meses para los demás trabajadores, solo será válido si concurren los requisitos siguientes:

a) Que el empresario tenga un efectivo interés industrial o comercial en ello.

b) Que se satisfaga al trabajador una compensación económica adecuada.
"
62,¿Cuál es el régimen de la compensación económica por plena dedicación del trabajador?," La compensación económica por plena dedicación del trabajador se considera salario, esto es, todas las percepciones económicas que reciben los trabajadores por la prestación de servicios laborales. El salario en especie no puede superar el 30% de las percepciones salariales del trabajador y no se consideran salario las cantidades percibidas como indemnizaciones, suplidos por los gastos realizados en consecuencia de la actividad laboral, las prestaciones e indemnizaciones de la Seguridad Social.","el trabajador podrá rescindir el acuerdo y recuperar su libertad de trabajo en otro empleo, comunicándolo por escrito al empresario con un preaviso de treinta días, perdiéndose en este caso la compensación económica u otros derechos vinculados a la plena dedicación."
63,¿Tendrá derecho el empresario a percibir una compensación económica por especialización profesional si se abandona el trabajo?," El empresario tendrá derecho a una indemnización de daños y perjuicios si el trabajador abandona antes del plazo pactado, tras recibir especialización profesional para realizar un trabajo específico o poner en marcha proyectos determinados. Sin embargo, no se especifica si la compensación económica es por este concepto o si existe otra forma de pago."," El acuerdo no será de duración superior a dos años y se formalizará siempre por escrito. Si el trabajador abandona el trabajo antes del plazo, el empresario tendrá derecho a una indemnización de daños y perjuicios."
64,¿Cuáles son las reglas del sistema de clasificación profesional?," Las reglas del sistema de clasificación profesional en el contexto de un trabajo a turnos incluyen la planificación anual de vacaciones, adaptación al ámbito de la empresa del sistema de clasificación profesional de las personas trabajadoras, adaptación de los aspectos de las modalidades de contratación a esta ley, medidas para favorecer la conciliación entre vida laboral, familiar y personal, y otras que dispongan los acuerdos y convenios colectivos. También hay reglas sobre no discriminación en las relaciones laborales y la definición de grupos profesionales basados en criterios correlacionados con sesgos de género, puestos de trabajo, criterios de encuadramiento y retribuciones. El objetivo es garantizar la ausencia de discriminación y promover la conciliación entre vida laboral, familiar y personal.","1. Mediante la negociación colectiva o, en su defecto, acuerdo entre la empresa y los representantes de los trabajadores, se establecerá el sistema de clasificación profesional de los trabajadores por medio de grupos profesionales.

2. Se entenderá por grupo profesional el que agrupe unitariamente las aptitudes profesionales, titulaciones y contenido general de la prestación, y podrá incluir distintas tareas, funciones, especialidades profesionales o responsabilidades asignadas al trabajador.

3. La definición de los grupos profesionales se ajustará a criterios y sistemas que tengan como objeto garantizar la ausencia de discriminación, tanto directa como indirecta, entre mujeres y hombres.

4. Por acuerdo entre el trabajador y el empresario se asignará al trabajador un grupo profesional y se establecerá como contenido de la prestación laboral objeto del contrato de trabajo la realización de todas las funciones correspondientes al grupo profesional asignado o solamente de alguna de ellas. Cuando se acuerde la polivalencia funcional o la realización de funciones propias de más de un grupo, la equiparación se realizará en virtud de las funciones que se desempeñen durante mayor tiempo.
"
65,¿Qué derechos tiene el trabajador respecto a la promoción y formación profesional en el trabajo?," Los trabajadores con al menos un año de antigüedad tienen derecho a un permiso retribuido de veinte horas anuales para formación profesional vinculada a la actividad de la empresa, sin discriminación directa o indirecta entre trabajadores de ambos sexos. Este derecho se cumple cuando el trabajador puede realizar acciones formativas en un plan de formación desarrollado por la empresa o por la negociación colectiva.","a) Al disfrute de los permisos necesarios para concurrir a exámenes, 
cuando curse con regularidad estudios para la obtención de un título académico o profesional.

b) A la adaptación de la jornada ordinaria de trabajo para la asistencia a cursos de formación profesional.

c) A la concesión de los permisos oportunos de formación o perfeccionamiento profesional con reserva del puesto de trabajo.

d) A la formación necesaria para su adaptación a las modificaciones operadas en el puesto de trabajo. La misma correrá a cargo de la empresa, 
El tiempo destinado a la formación se considerará en todo caso tiempo de trabajo efectivo.

3. Los trabajadores con al menos un año de antigüedad en la empresa tienen derecho a un permiso retribuido de veinte horas anuales de formación profesional para el empleo, vinculada a la actividad de la empresa, acumulables por un periodo de hasta cinco años. "
66,¿Cómo se regulan los ascensos?," La regulación de los ascensos se encuentra tanto en las disposiciones legales y reglamentarias del Estado como en los convenios colectivos. Las condiciones de trabajo establecidas por estas normas no pueden ser menos favorables o contrarias a las leyes y convenios colectivos. Además, los grupos profesionales son aquellos que agrupan unitariamente las aptitudes profesionales y la prestación, y podrán incluir distintas tareas, funciones, especialidades profesionales o responsabilidades asignadas al trabajador.","1. Los ascensos dentro del sistema de clasificación profesional se producirán conforme a lo que se establezca en convenio o, en su defecto, en acuerdo colectivo entre la empresa y los representantes de los trabajadores.

teniendo en cuenta la formación, méritos, antigüedad del trabajador, así como las facultades organizativas del empresario.

2. Los ascensos y la promoción profesional en la empresa se ajustarán a criterios y sistemas que tengan como objetivo garantizar la ausencia de discriminación, tanto directa como indirecta, entre mujeres y hombres, pudiendo establecerse medidas de acción positiva dirigidas a eliminar o compensar situaciones de discriminación.
"
67,¿Cómo se regula la promoción económica?," La promoción económica se regula mediante convenios colectivos o contratos individuales, sin perjuicio de los derechos adquiridos en el tramo temporal correspondiente. También puede ocurrir en caso de causas económicas negativas de la empresa. En cuanto a las elecciones sindicales, se pueden promover generalizadas en uno o varios ámbitos funcionales o territoriales y deben comunicarse a la oficina pública dependiente de la autoridad laboral para su depósito y publicidad. La promoción solo podrá efectuarse a partir de la fecha en que falten tres meses para el vencimiento del mandato cuando se trata de renovar la representación por conclusión de la duración del mandato.","1. El trabajador, en función del trabajo desarrollado, podrá tener derecho a una promoción económica en los términos fijados en convenio colectivo o contrato individual."
68,¿Qué se considera salario?," El salario se considera la totalidad de las percepciones económicas que reciben los trabajadores por la prestación profesional de sus servicios laborales, cualquiera que sea la forma de remuneración. En ningún caso se considerarán como salario indemnizaciones, suplidos por gastos realizados en consecuencia de la actividad laboral y las prestaciones e indemnizaciones de la Seguridad Social.","1. Se considerará salario la totalidad de las percepciones económicas de los trabajadores, en dinero o en especie, por la prestación profesional de los servicios laborales por cuenta ajena, ya retribuyan el trabajo efectivo, cualquiera que sea la forma de remuneración, o los periodos de descanso computables como de trabajo.

En ningún caso, incluidas las relaciones laborales de carácter especial a que se refiere el artículo 2, el salario en especie podrá superar el treinta por ciento de las percepciones salariales del trabajador, ni dar lugar a la minoración de la cuantía íntegra en dinero del salario mínimo interprofesional.

2. No tendrán la consideración de salario las cantidades percibidas por el trabajador en concepto de indemnizaciones o suplidos por los gastos realizados como consecuencia de su actividad laboral, las prestaciones e indemnizaciones de la Seguridad Social y las indemnizaciones correspondientes a traslados, suspensiones o despidos.
"
69,¿Qué debe comprender el salario?," El salario es la remuneración recibida por un trabajador por parte del empleador, pagado en moneda de curso legal o mediante cheque u otra modalidad similar a través de entidades de crédito. Si el trabajador no puede prestar sus servicios porque el empleador se retrasa en darle trabajo debido a impedimentos imputables al empleador y no al trabajador, este conserva el derecho a su salario, sin poder ser compensado por lo que perdió con otro trabajo realizado en otro tiempo.","Mediante la negociación colectiva o, en su defecto, el contrato individual, se determinará la estructura del salario, que deberá comprender el salario base, como retribución fijada por unidad de tiempo o de obra y, en su caso, complementos salariales fijados en función de circunstancias relativas a las condiciones personales del trabajador, al trabajo realizado o a la situación y resultados de la empresa, que se calcularán conforme a los criterios que a tal efecto se pacten. Igualmente se pactará el carácter consolidable o no de dichos complementos salariales, no teniendo el carácter de consolidables, salvo acuerdo en contrario, los que estén vinculados al puesto de trabajo o a la situación y resultados de la empresa."
70,¿Quién satisface las cargas fiscales y de Seguridad Social a cargo del trabajador?, Las cargas fiscales y de Seguridad Social a cargo del trabajador.,"Todas las cargas fiscales y de Seguridad Social a cargo del trabajador serán satisfechas por el mismo, siendo nulo todo pacto en contrario."
71,¿Cómo se fija el Salario Mínimo Interprofesional?," El Salario Mínimo Interprofesional se fija anualmente por el Gobierno, consultando con las organizaciones sindicales y asociaciones empresariales más representativas. La determinación se basa en factores como el índice de precios de consumo, la productividad media nacional, el incremento de la participación del trabajo en la renta nacional y la coyuntura económica general. Además, se establece una revisión semestral si no se cumplen las previsiones sobre el índice de precios citado.","1. El Gobierno fijará, previa consulta con las organizaciones sindicales y asociaciones empresariales más representativas, anualmente, el salario mínimo interprofesional, 

Igualmente se fijará una revisión semestral para el caso de que no se cumplan las previsiones sobre el índice de precios citado.

La revisión del salario mínimo interprofesional no afectará a la estructura ni a la cuantía de los salarios profesionales cuando estos, en su conjunto y cómputo anual, fueran superiores a aquel.

2. El salario mínimo interprofesional, en su cuantía, es inembargable.
"
72,¿Cómo se liquida y se paga el salario?,"1. La liquidación del salario se hace al finalizar un período de actividad, siguiendo los trámites y garantías establecidos en el artículo 49.2.
2. El derecho a salario por comisión surge al realizarse y pagarse el negocio, colocación o venta en la que interviene el trabajador, y se paga al finalizar el año, salvo pacto contrario.
3. Los trabajadores y sus representantes legales pueden pedir cualquier momento comunicaciones sobre los libros de devengos.
4. El salario y el pago delegado de las prestaciones de la Seguridad Social se puede hacer en moneda legal o mediante cheque o otra forma de pago válida.
5. Existe un interés por mora del 10% sobre lo adeudado al retrasar el pago del salario.","1. La liquidación y el pago del salario se harán puntual y documentalmente en la fecha y lugar convenidos o conforme a los usos y costumbres. El periodo de tiempo a que se refiere el abono de las retribuciones periódicas y regulares no podrá exceder de un mes.
La documentación del salario se realizará mediante la entrega al trabajador de un recibo individual y justificativo del pago del mismo. "
73,¿Cómo se regulan las gratificaciones extraordinarias?," Los trabajadores tienen derecho a dos gratificaciones extraordinarias al año, una con ocasión de las fiestas de Navidad y la otra en el mes que se determine por convenio colectivo o acuerdo entre el empresario y los representantes legales de los trabajadores. La cuantía de esas gratificaciones se establece por convenio colectivo. También puede acordarse en convenio colectivo que las gratificaciones extraordinarias se prorrateen en las doce mensualidades. El derecho y obligación concerniente a la relación laboral se regulan por las disposiciones legales y reglamentarias, los convenios colectivos, la voluntad de las partes y los usos y costumbres locales y profesionales, con sujeción estricta al principio de jerarquía normativa.","El trabajador tiene derecho a dos gratificaciones extraordinarias al año, una de ellas con ocasión de las fiestas de Navidad y la otra en el mes que se fije por convenio colectivo o por acuerdo entre el empresario y los representantes legales de los trabajadores. Igualmente se fijará por convenio colectivo la cuantía de tales gratificaciones.

No obstante, podrá acordarse en convenio colectivo que las gratificaciones extraordinarias se prorrateen en las doce mensualidades.
"
74,¿Cuáles son las garantías de las que goza el salario?," Las garantías del salario son el salario mínimo interprofesional y el plazo para su pago. El salario se considera como la totalidad de las percepciones económicas por los servicios laborales, pero no tienen la consideración de salario las cantidades percibidas en concepto de indemnizaciones o gastos realizados como consecuencia del trabajo, ni las prestaciones e indemnizaciones de la Seguridad Social. El salario en especie no puede superar el 30% de las percepciones salariales del trabajador y debe pagarse a plazos regulares.","1. Los créditos salariales por los últimos treinta días de trabajo y en cuantía que no supere el doble del salario mínimo interprofesional gozarán de preferencia sobre cualquier otro crédito, aunque este se encuentre garantizado por prenda o hipoteca.

2. Los créditos salariales gozarán de preferencia sobre cualquier otro crédito

3. Los créditos por salarios no protegidos en los apartados anteriores tendrán la condición de singularmente privilegiados en la cuantía que resulte de multiplicar el triple del salario mínimo interprofesional por el número de días del salario pendientes de pago, gozando de preferencia sobre cualquier otro crédito, excepto los créditos con derecho real, en los supuestos en los que estos, con arreglo a la ley, sean preferentes. La misma consideración tendrán las indemnizaciones por despido en la cuantía correspondiente al mínimo legal calculada sobre una base que no supere el triple del salario mínimo.

4. El plazo para ejercitar los derechos de preferencia del crédito salarial es de un año, a contar desde el momento en que debió percibirse el salario, transcurrido el cual prescribirán tales derechos.
"
75,¿Qué es el Fondo de Garantía Salarial?," El Fondo de Garantía Salarial es un fondo financiado por los empresarios que se utiliza para reembolsar a los trabajadores en caso de insolvencia del empleador. Se financia con las aportaciones obligatorias de todos los empresarios y el tipo de cotización se establece por el Gobierno sobre los salarios que sirvan de base para el cálculo de la cotización para atender contingencias derivadas de accidentes, enfermedad profesional y desempleo. Los derechos y acciones de los trabajadores tienen prioridad sobre los del empleador en caso de insolvencia.","1. El Fondo de Garantía Salarial, abonará a los trabajadores el importe de los salarios pendientes de pago a causa de insolvencia o concurso del empresario.

A los anteriores efectos, se considerará salario la cantidad reconocida como tal en acto de conciliación o en resolución judicial por todos los conceptos a que se refiere el artículo 26.1, así como los salarios de tramitación en los supuestos en que legalmente procedan, sin que pueda el Fondo abonar, por uno u otro concepto, conjunta o separadamente, un importe superior a la cantidad resultante de multiplicar el doble del salario mínimo interprofesional diario, incluyendo la parte proporcional de las pagas extraordinarias, por el número de días de salario pendiente de pago, con un máximo de ciento veinte días.
"
76,¿Cuáles son las características de la jornada de trabajo?,"1. La jornada diaria se establece en un calendario laboral que debe ser mostrado en cada centro de trabajo anualmente.
2. El Gobierno puede ampliar o limitar la duración y ordenación de la jornada, así como los descansos para ciertos sectores, trabajos y categorías profesionales que lo requieran.
3. Las personas trabajadoras tienen derecho a solicitar adaptaciones en la duración y distribución de la jornada de trabajo y en la forma de prestación de su trabajo, incluida la prestación a distancia.
4. Se pueden establecer prioridades de permanencia para determinados trabajadores en otros colectivos (como trabajadores con cargas familiares, mayores de una edad determinada o personas con discapacidad).
5. Las condiciones de trabajo pueden ser modificadas sustancialmente por la dirección de la empresa cuando existan razones económicas, técnicas, organizativas o de producción. Esto incluye cambios en la jornada de trabajo, horario y distribución del tiempo de trabajo, y regimientos de trabajo a turnos.","1. La duración de la jornada de trabajo será la pactada en los convenios colectivos o contratos de trabajo.

La duración máxima de la jornada ordinaria de trabajo será de cuarenta horas semanales de trabajo efectivo de promedio en cómputo anual.

2. Mediante convenio colectivo o, en su defecto, por acuerdo entre la empresa y los representantes de los trabajadores, se podrá establecer la distribución irregular de la jornada a lo largo del año. En defecto de pacto, la empresa podrá distribuir de manera irregular a lo largo del año el diez por ciento de la jornada de trabajo.

 deberá respetar en todo caso los periodos mínimos de descanso diario y semanal previstos en la ley y el trabajador deberá conocer con un preaviso mínimo de cinco días el día y la hora de la prestación de trabajo resultante de aquella.

La compensación de las diferencias, por exceso o por defecto, entre la jornada realizada y la duración máxima de la jornada ordinaria de trabajo legal o pactada será exigible según lo acordado en convenio colectivo o, a falta de previsión al respecto, por acuerdo entre la empresa y los representantes de los trabajadores. En defecto de pacto, las diferencias derivadas de la distribución irregular de la jornada deberán quedar compensadas en el plazo de doce meses desde que se produzcan.

3. Entre el final de una jornada y el comienzo de la siguiente mediarán, como mínimo, doce horas.

El número de horas ordinarias de trabajo efectivo no podrá ser superior a nueve diarias, salvo que por convenio colectivo o, en su defecto, acuerdo entre la empresa y los representantes de los trabajadores, se establezca otra distribución del tiempo de trabajo diario, respetando en todo caso el descanso entre jornadas.

Los trabajadores menores de dieciocho años no podrán realizar más de ocho horas diarias de trabajo efectivo,

4. Siempre que la duración de la jornada diaria continuada exceda de seis horas, deberá establecerse un periodo de descanso durante la misma de duración no inferior a quince minutos. 
"
77,"¿El trabajador tiene derecho a adaptar la jornada de trabajo para conciliar su vida personal, familiar y laboral?"," Sí, el trabajador tiene derecho a adaptar la jornada de trabajo para conciliar su vida personal, familiar y laboral. Esta prestación incluye la posibilidad de realizar su trabajo a distancia y las adaptaciones deben ser razonables en relación con sus necesidades y las del empresa. El derecho a hacer estas solicitudes puede extenderse hasta que sus hijos cumplan doce años, o para el cuidado de otros familiares, incluyendo cónyuge o pareja de hecho, familiares por consanguinidad hasta el segundo grado y otras personas en determinados casos.","El trabajador tendrá derecho a adaptar la duración y distribución de la jornada de trabajo para hacer efectivo su derecho a la conciliación de la vida personal, familiar y laboral 

A tal fin, se promoverá la utilización de la jornada continuada, el horario flexible u otros modos de organización del tiempo de trabajo "
